A,B,weight,backwardweight,SUM,Diff,Normalized weight,Normalized backward weight,Weight_greater_than_mean,Backward_weight_greater_than_mean
Euclid,Porism,187.114478114478,338.181818181818,525.296296296296,151.06734006734,0.0117022717016779,0.243807937636983,1,1
Euclid's Elements,Geometric progression,149.225433526012,692.635782747604,841.861216273615,543.410349221592,0.00344028475365903,0.0981009250116973,1,1
Pythagorean theorem,Ratio,98.2452830188679,128.786885245902,227.03216826477,30.5416022270337,0.00115591153181032,0.0148290207863005,1,1
Elliptic geometry,Great circle,161.729977116705,194.422222222222,356.152199338927,32.6922451055174,0.0496438407738921,0.0778589284141038,1,1
Right angle,Angle,106.475,88.1494845360825,194.624484536082,18.3255154639175,0.0134141497565184,0.0157311763564127,1,1
Right angle,Hypotenuse,102.031719532554,88.8840579710145,190.915777503569,13.1476615615398,0.0213882390407016,0.0455614390603268,1,1
Right angle,Euclid's Elements,181.396825396825,1073.01224489796,1254.40907029478,891.615419501134,0.0239957585376054,0.0350329089835728,1,1
Playfair's axiom,Hilbert's axioms,288.228070175439,253.961538461538,542.189608636977,34.2665317139001,0.0532759055671684,0.117230170310018,1,1
Saccheri quadrilateral,Lambert quadrilateral,101.258660508083,104.899408284024,206.158068792107,3.64074777594053,0.0609729810913531,0.0345989831864711,1,1
Right angle,Gradian,76.8652482269504,80.7495219885277,157.614770215478,3.88427376157736,0.0113784577804763,0.00286206528723867,1,0
Triangle,Dot product,233.614803625378,236.045523520486,469.660327145863,2.43071989510793,0.0792038693143582,0.0404835730187242,1,1
Parallel postulate,Carl Friedrich Gauss,235,372.695652173913,607.695652173913,137.695652173913,0.0204558643368367,0.0154289859263601,1,1
Axiom,Circle,288.314851485148,290.371111111111,578.68596259626,2.05625962596264,0.0407346613782119,0.0637392537843459,1,1
Euclid,Reason,147.673716012085,430.741784037559,578.415500049643,283.068068025474,0.010292894765048,0.0158231493841341,1,1
Line (geometry),Coefficient,119.692307692308,282.448780487805,402.141088180113,162.756472795497,0.0213749313144881,0.0215893218949923,1,1
Axiom,Boethius,49.5432098765432,123.173076923077,172.71628679962,73.6298670465337,0.00112272883818408,0.00319061019112278,0,1
Euclid,Axiomatic system,195.235412474849,413.468559837728,608.703972312577,218.233147362879,0.0204324910974252,0.0771442985163423,1,1
Non-Euclidean geometry,Distance,157.784037558685,261.132841328413,418.916878887099,103.348803769728,0.019052969670754,0.014983881639891,1,1
Pythagorean theorem,Euclid's Elements,341.839756592292,245.842454394693,587.682210986985,95.9973021975989,0.0748232389941993,0.0197551182497938,1,1
Line (geometry),Incidence (geometry),139.866019417476,109.6234375,249.489456917476,30.2425819174757,0.0366480452612085,0.0649216413490865,1,1
Parallel postulate,Mathematics in medieval Islam,183.136593591906,296.860632183908,479.997225775814,113.724038592002,0.0875298213940293,0.0404669301853157,1,1
Euclid,Archimedes,480.350119904077,110.779456193353,591.12957609743,369.570663710723,0.0421793899101414,0.0057857845917115,1,1
Pythagorean theorem,List of triangle topics,75.2160493827161,68.1435406698565,143.359590052573,7.07250871285959,0.00270497061937944,0.0498901799507474,0,1
Axiom,Löwenheim–Skolem theorem,301.684684684685,520.875,822.559684684685,219.190315315315,0.0187375133836384,0.116135505358064,1,1
Giovanni Girolamo Saccheri,Euclid,306.897959183673,57.4791666666667,364.37712585034,249.418792517007,0.07747592723301,0.0005809757908504,1,0
Elliptic geometry,Non-Euclidean geometry,188.729366602687,191.71881390593,380.448180508618,2.98944730324331,0.138134008025787,0.0531488167435738,1,1
Angle,Perpendicular,81.0878661087866,118.739583333333,199.82744944212,37.6517172245467,0.0178276239861574,0.0552849445242895,1,1
Euclidean geometry,Infinity,89.7372400756144,113.065693430657,202.802933506271,23.3284533550426,0.00498586772068932,0.011082478790629,0,1
Euclid's Elements,Bertrand Russell,61.6988636363636,115.850267379679,177.549131016043,54.1514037433155,0.0014470890974583,0.00163542605815591,0,0
Right angle,Radian,136.203448275862,125.324817518248,261.52826579411,10.8786307576139,0.0138228979476851,0.0154091163238181,1,1
Euclid,The School of Athens,147.156363636364,164.392344497608,311.548708133971,17.235980861244,0.00852153979852627,0.00656556772678922,1,1
Angle,Vertex (geometry),105.674418604651,126.332089552239,232.00650815689,20.6576709475876,0.0167200667478017,0.0435262189642516,1,1
Angle,Longitude,20.4222222222222,77.7951807228916,98.2174029451138,57.3729585006694,0.000845386297382798,0.00282102749711759,0,0
Proclus,Dionysius the Areopagite,34.7592592592593,51.6981132075472,86.4573724668064,16.9388539482879,0.000596077953150242,0.000876885022771808,0,0
Saccheri quadrilateral,Reductio ad absurdum,118.194117647059,100.493333333333,218.687450980392,17.7007843137255,0.0279422992147008,0.00185990753024416,1,1
Angle,Astronomy,76.6868686868687,337.169491525424,413.856360212292,260.482622838555,0.00698386590830272,0.0019902204769706,1,1
Nikolai Lobachevsky,Gregorian calendar,50.5714285714286,71.1666666666667,121.738095238095,20.5952380952381,0.000244520450958338,0.000275741858608616,0,0
Right angle,Trigonometry,213.750819672131,115.062846580407,328.813666252538,98.6879730917245,0.0456300163954219,0.0205162464915831,1,1
Elliptic geometry,Hyperbolic geometry,182.875102711586,183.396501457726,366.271604169312,0.521398746140079,0.156328648463363,0.041436882613175,1,1
Parallel postulate,Angle,222.265524625268,320.069037656904,542.334562282171,97.8035130316361,0.083659488039203,0.140737960604447,1,1
Parallel postulate,Line (geometry),208.767732962448,261.68443197756,470.452164940007,52.9166990151118,0.12098136565865,0.0949289740928425,1,1
Geometry,M. C. Escher,167.845588235294,125.762436548223,293.608024783517,42.0831516870708,0.0136356028355746,0.0120342105922736,1,1
Hyperbolic geometry,Hyperboloid model,154.226074895978,146.868489583333,301.094564479311,7.35758531264446,0.0244159554669063,0.13977560559722,1,1
Non-Euclidean geometry,Mathematics in medieval Islam,236.770222743259,226.996590909091,463.76681365235,9.77363183416819,0.0572487654658689,0.039123744999289,1,1
Nikolai Lobachevsky,Upper half-plane,505.84126984127,420.14,925.98126984127,85.7012698412698,0.00366872774535797,0.0127659212434969,1,1
Parallel postulate,Ptolemy,222.739130434783,136.703703703704,359.442834138486,86.0354267310789,0.0123871622928622,0.000655552526345983,1,1
Parallel postulate,Spherical geometry,167.360824742268,369.489855072464,536.850679814732,202.129030330196,0.0392530143787478,0.073658080523836,1,1
Hyperbolic geometry,Atlas (topology),191.553314121037,217.021551724138,408.574865845175,25.4682376031005,0.0145948554720882,0.0213724483082108,1,1
Proclus,Proclus (crater),55.2258064516129,69.0869565217391,124.312762973352,13.8611500701262,0.000543678985505175,0.0204951159111233,0,1
Right angle,Proclus,16.2727272727273,12.5714285714286,28.8441558441558,3.7012987012987,6.26420601188799E-05,5.58922321547376E-05,0,0
Parallel postulate,Proclus,57,21.2307692307692,78.2307692307692,35.7692307692308,0.00105664452898317,0.00026294754672797,0,0
Euclid's Elements,Alexandria,478.822222222222,350.5871886121,829.409410834322,128.235033610123,0.0172283426372229,0.006088997577257,1,1
Non-Euclidean geometry,List of geometers,152.560714285714,182.804469273743,335.365183559457,30.2437549880287,0.0121085114470602,0.118425814670585,1,1
Non-Euclidean geometry,Pseudosphere,161.052631578947,122.818594104308,283.871225683256,38.234037474639,0.0138781450113086,0.0572338235698148,1,1
Parallel postulate,John Playfair,206.764705882353,333.002949852507,539.76765573486,126.238243970154,0.0453285189244955,0.0662208844976797,1,1
Axiom,Determinism,11,14.9375,25.9375,3.9375,3.07750242213429E-06,0.000302943879329467,0,0
Nikolai Lobachevsky,Johann Christian Martin Bartels,28.2424242424242,10,38.2424242424242,18.2424242424242,0.000107294284507143,1.58336579233208E-05,0,0
Pythagorean theorem,Taylor series,165.401673640167,417.306930693069,582.708604333237,251.905257052902,0.00877555958594081,0.0350303860423676,1,1
Right angle,Degree (angle),83.9022988505747,59.8943089430894,143.796607793664,24.0079899074853,0.0051090024339415,0.0287225913103147,1,1
Geometry,Circle,209.820143884892,143.222871452421,353.043015337313,66.5972724324714,0.0243902089358806,0.0836970689123639,1,1
Axiom,Naive set theory,163.44893111639,108.354988399072,271.803919515461,55.0939427173176,0.0192517360610823,0.035659172801262,1,1
Parallel postulate,Lambert quadrilateral,163.93595342067,151.183291770574,315.119245191243,12.752661650096,0.0907730994906183,0.11831825677957,1,1
Parallel postulate,Congruence (geometry),91.8491228070176,124.543307086614,216.392429893632,32.6941842795966,0.0210982332838997,0.0464759804070407,1,1
Triangle,Aryabhatiya,14.3,16.2222222222222,30.5222222222222,1.92222222222222,0.000146471821587079,0.000132293830033237,0,0
Parallel postulate,Playfair's axiom,282.959635416667,260.805658056581,543.765293473247,22.1539773600861,0.175150718937391,0.13751727599896,1,1
Axiom,Euclidean geometry,208.350649350649,176.615226337449,384.965875688098,31.7354230132008,0.0807911531317644,0.0180304588403601,1,1
Parallel postulate,Triangle,196.36288998358,291.6925,488.05538998358,95.3296100164204,0.0963835514862338,0.119509739351857,1,1
Triangle,Dimension,134.031936127745,243.746200607903,377.778136735647,109.714264480158,0.0687802994375687,0.0150865549762115,1,1
Euclidean geometry,Set theory,150.522167487685,241.230202578269,391.752370065954,90.7080350905842,0.0096278680082608,0.0388287350662417,1,1
Hyperbolic geometry,Hypercycle (geometry),70.1934604904632,115.583690987124,185.777151477588,45.3902304966613,0.0056564424290491,0.0916639295578818,0,1
Nikolai Lobachevsky,Nizhny Novgorod,2016.67777777778,1173.224,3189.90177777778,843.453777777778,0.0835794846881155,0.00489495953813756,1,1
Angle,Variable (mathematics),82.3461538461538,191.377192982456,273.72334682861,109.031039136302,0.0078780068017261,0.00568209194326399,1,1
Euclid's Elements,Campanus of Novara,415.763157894737,138.143333333333,553.90649122807,277.619824561403,0.00842160812256881,0.0135791470331023,1,1
Parallel postulate,Transformation (function),239.452830188679,291.469613259669,530.922443448348,52.0167830709892,0.0204574763040815,0.0250577807078457,1,1
Axiom,Henri Poincaré,167.636363636364,189.0625,356.698863636364,21.4261363636364,0.0103180263025739,0.0101079884017098,1,1
Proclus,Monism,1537.52941176471,130.971962616822,1668.50137438153,1406.55744914788,0.0332025264559212,0.0139346837799247,1,1
Giovanni Girolamo Saccheri,Hyperbolic geometry,314,20.3478260869565,334.347826086957,293.652173913044,0.0905929448374283,0.000102760570505608,1,0
Elliptic geometry,Line (geometry),194.150720838794,188.275862068966,382.42658290776,5.87485876982871,0.104053563313176,0.0638927895475914,1,1
Triangle,Angle,267.429213483146,225.570588235294,492.99980171844,41.8586252478519,0.0609476419573142,0.0705506601648273,1,1
Elliptic geometry,Orientability,180.841807909605,330.091304347826,510.933112257431,149.249496438222,0.0224835828192245,0.030643727765225,1,1
Geometry,Hodge conjecture,123.732745961821,181.407608695652,305.140354657473,57.6748627338313,0.0100667031684513,0.0403075444265724,1,1
Parallel postulate,Eugenio Beltrami,281.157593123209,383.551378446115,664.708971569324,102.393785322906,0.0790863369656329,0.110106403261815,1,1
Proclus,Hero of Alexandria,31.4615384615385,23.34375,54.8052884615385,8.11778846153846,0.000649429629297946,0.000247709187424332,0,0
Geometry,Integral,164.19028741328,179.483394833948,343.673682247229,15.2931074206679,0.0197922026596922,0.0308117762811656,1,1
Hyperbolic geometry,Gaussian curvature,131.462414578588,57.9168356997972,189.379250278385,73.5455788787905,0.0126720471047429,0.0262147492278708,1,0
Parallel postulate,Right angle,73.9655172413793,116.414545454545,190.380062695925,42.4490282131661,0.027661357921207,0.0224069599178304,1,1
Triangle,Rectangle,77.681592039801,106.287148594378,183.968740634179,28.6055565545765,0.0159930840717528,0.0209807284571073,1,1
Euclid's Elements,Pons asinorum,881.23645320197,227.66218487395,1108.89863807592,653.574268328021,0.0476786473401626,0.0540638162088078,1,1
Euclid,Data (Euclid),226.286956521739,309.393861892583,535.680818414322,83.106905370844,0.0164393617310257,0.302341797460762,1,1
Parallel postulate,Mathematician,252.64,357.659722222222,610.299722222222,105.019722222222,0.0203623702366368,0.017850087408346,1,1
Proclus,Philip of Opus,197.076923076923,396.420560747664,593.497483824587,199.34363767074,0.00813613061252488,0.0276027268893782,1,1
Saccheri quadrilateral,Giordano Vitale,36.8028169014084,15.375,52.1778169014084,21.4278169014084,0.00363376438799648,0.182006510802012,0,0
Saccheri quadrilateral,Elliptic geometry,104.550387596899,108.993399339934,213.543786936833,4.44301174303476,0.0562670267519041,0.0231972358588175,1,1
Angle,Triangle,225.570588235294,267.429213483146,492.99980171844,41.8586252478519,0.0705506601648273,0.0609476419573142,1,1
Pythagorean theorem,Cube,180.347607052897,120.515991471215,300.863598524112,59.8316155816814,0.015894172048119,0.0542625612136258,1,1
Playfair's axiom,David Hilbert,190.883620689655,212.058823529412,402.942444219067,21.1752028397566,0.0287214496079135,0.0154915394565141,1,1
Line (geometry),Mario Pieri,46.7297297297297,87.7333333333333,134.463063063063,41.0036036036036,0.000879683334350897,0.0275569391416027,0,1
Playfair's axiom,Parallel (geometry),220.963779527559,317.03080872914,537.994588256699,96.0670292015809,0.0910006556934753,0.153494613297269,1,1
Non-Euclidean geometry,Inertial frame of reference,145.416,107.102836879433,252.518836879433,38.3131631205674,0.0103048628215096,0.00458073108182936,1,1
Nikolai Lobachevsky,William Kingdon Clifford,33.3921568627451,103.52380952381,136.915966386555,70.1316526610644,0.00039210765346709,0.00676081917659401,0,1
Elliptic geometry,Playfair's axiom,272.90570719603,204.624454148472,477.530161344501,68.2812530475582,0.154504478243065,0.0911725239140036,1,1
Triangle,Hypotenuse,108.219298245614,136.003189792663,244.222488038278,27.7838915470494,0.0252730470338432,0.0703879948988225,1,1
Euclid's Elements,Johannes Kepler,153.796954314721,501.155339805825,654.952294120546,347.358385491104,0.0121126914471291,0.0350860935524939,1,1
Nikolai Lobachevsky,Geometry,146.280945757997,129.183098591549,275.464044349547,17.0978471664479,0.0121081369821065,0.00767039246905183,1,1
Parallel postulate,Consistency,124.169291338583,94.7850877192982,218.954379057881,29.3842036192844,0.0254199174672771,0.0234643301140589,1,1
Axiom,Inaccessible cardinal,80.5649350649351,39.7945205479452,120.35945561288,40.7704145169899,0.00347114295922002,0.00421530715151163,0,0
Proclus,Mathematics,151.908771929825,95.2138157894737,247.122587719298,56.6949561403509,0.0137488539710637,0.00230332621950759,1,1
Parallel postulate,Non-Euclidean geometry,185.213740458015,228.538461538462,413.752201996477,43.3247210804463,0.156444645044813,0.0749519041206129,1,1
Euclidean geometry,Geometry,169.412716118238,203.265450861196,372.678166979433,33.8527347429579,0.0319035247042073,0.047936488328409,1,1
Playfair's axiom,Right angle,101.44387755102,129.394736842105,230.838614393126,27.9508592910849,0.0128953050142067,0.0154865870750882,1,1
Parallel postulate,Euclid,250.846441947566,202.726008344924,453.572450292489,48.120433602642,0.161944677284158,0.03069337849741,1,1
Geometry,Parallel postulate,230.753846153846,154.445238095238,385.199084249084,76.3086080586081,0.03583833301455,0.156845218905152,1,1
Parallel postulate,Euclid's Elements,203.760817307692,342.28164556962,546.042462877313,138.520828261928,0.136637597524018,0.0288274433870867,1,1
Euclidean geometry,Metric space,273.012084592145,305.106734434562,578.118819026707,32.0946498424166,0.0189824485818934,0.0795294059977849,1,1
Elliptic geometry,Stereographic projection,141.41935483871,193.335078534031,334.754433372741,51.9157236953218,0.030793847692674,0.0156698946810962,1,1
Euclidean geometry,Real line,110.615094339623,211.045801526718,321.66089586634,100.430707187095,0.00923621203449891,0.0511425069947048,0,1
Line (geometry),End (topology),153.862068965517,237.735772357724,391.597841323241,83.8737033922064,0.0181614669190223,0.0246617719552518,1,1
Geometry,Real algebraic geometry,112.943298969072,206.711375212224,319.654674181296,93.768076243152,0.007853060684197,0.0573403763319829,1,1
Triangle,Pedoe's inequality,136.91592920354,130.067692307692,266.983621511232,6.84823689584752,0.015847124389402,0.0714370211140741,1,1
Triangle,Lester's theorem,148.113333333333,139.096385542169,287.209718875502,9.01694779116468,0.0113781974132871,0.0335908779453846,1,1
Nikolai Lobachevsky,Songs by Tom Lehrer,27.6111111111111,16,43.6111111111111,11.6111111111111,5.72159435622854E-05,0.000140413200947087,0,0
Playfair's axiom,Line (geometry),216.847482014388,299.091729323308,515.939211337697,82.2442473089198,0.0977437269720906,0.101194619126117,1,1
Playfair's axiom,Axiom,243.402313624679,320.176913425345,563.579227050024,76.7745998006664,0.122815733270899,0.0713927405075137,1,1
Nikolai Lobachevsky,Russia,259.913978494624,174.151898734177,434.065877228801,85.7620797604465,0.00834823211944202,0.00309522182910557,1,1
Non-Euclidean geometry,Proof by contradiction,190.620209059233,319.44,510.060209059233,128.819790940767,0.0155074664476853,0.0194280255634476,1,1
Hyperbolic geometry,Lambert quadrilateral,152.942553191489,154.167459562322,307.110012753811,1.22490637083223,0.0315672567933959,0.158113527913581,1,1
Right angle,Cartesian coordinate system,96.4670846394984,95.258064516129,191.725149155627,1.2090201233694,0.021538370011601,0.00769869561850196,1,1
Elliptic geometry,Gödel's incompleteness theorems,187.68660968661,197.092664092664,384.779273779274,9.40605440605438,0.0462736564392787,0.0140613142385716,1,1
Hyperbolic geometry,Conformal map,109.54498714653,189.191616766467,298.736603912997,79.6466296199375,0.0093567012627254,0.0214352055696934,1,1
Axiom,Complex analysis,238.712121212121,96.4576271186441,335.169748330765,142.254494093477,0.0264469367240322,0.00600271751913834,1,1
Euclid,Rare Book Room,81.3424657534247,154.048951048951,235.391416802376,72.7064852955264,0.00375117895549439,0.00122398320327667,0,1
Euclid's Elements,Boethius,218.514285714286,94.8666666666667,313.380952380952,123.647619047619,0.00509592845444381,0.00354429219513483,1,1
Right angle,David Hilbert,238.563829787234,297.833333333333,536.397163120567,59.2695035460993,0.0078477552970161,0.00767916255444957,1,1
Proclus,Menaechmus,259.895833333333,463.824175824176,723.720009157509,203.928342490843,0.00792335904693582,0.0215614807171154,1,1
Geometry,Felix Klein,183.269436997319,130.560175054705,313.829612052024,52.7092619426145,0.0163336924175487,0.127737921673657,1,1
Parallel postulate,Euclidean geometry,144.523131672598,220.562428407789,365.085560080387,76.0392967351914,0.130927203559224,0.0202235852517632,1,1
Saccheri quadrilateral,Parallel postulate,75.9849246231156,106.194139194139,182.179063817255,30.2092145710236,0.0420559902877113,0.0233662711973693,0,1
Line (geometry),Euclidean vector,106.290849673203,153.748031496063,260.038881169266,47.4571818228604,0.0330962411217616,0.0128248431253905,1,1
Euclidean geometry,Three-dimensional space,114.674362089915,216.917545541707,331.591907631622,102.243183451792,0.00991239362717229,0.038180009433413,0,1
Line (geometry),Tarski's axioms,235.755882352941,221.038095238095,456.793977591036,14.7177871148459,0.0407824042981867,0.0500170789500055,1,1
Line (geometry),David Hilbert,130.393188854489,203.461538461538,333.854727316028,73.0683496070493,0.0214283533793272,0.0159126686844582,1,1
Non-Euclidean geometry,Poincaré disk model,183.659763313609,221.053156146179,404.712919459789,37.3933928325699,0.0175962746704862,0.13730746372146,1,1
Geometry,Liu Hui,23.4137931034483,0,23.4137931034483,23.4137931034483,8.11195016897109E-05,0,0,0
Giovanni Girolamo Saccheri,Parallel postulate,136.703703703704,0,136.703703703704,136.703703703704,0.0190160691193669,0,1,0
Euclidean geometry,Orange (fruit),10,0,10,10,1.0502975965725E-06,0,0,0
