A,B,weight,backwardweight,SUM,Diff,Normalized weight,Normalized backward weight,Weight_greater_than_mean,Backward_weight_greater_than_mean
Northern Hemisphere,Tropics,202.837438423645,195.566887417219,398.404325840864,7.27055100642679,0.0339776343063862,0.0235259608044584,1,1
Carbon dioxide,Pascal (unit),45.322869955157,37.7448979591837,83.0677679143406,7.57797199597328,0.000759787307665447,0.00228796009708522,0,0
Fossil fuel,Abiogenic petroleum origin,145.724711907811,175.5085995086,321.23331141641,29.783887600789,0.0126522978765649,0.127821345012235,1,1
United Nations Framework Convention on Climate Change,Human impact on the environment,709.257731958763,706.169696969697,1415.42742892846,3.08803498906593,0.151282696868379,0.0176561846045489,1,1
Gross domestic product,Penn effect,115.312195121951,398.969849246231,514.282044368182,283.65765412428,0.0179220871775082,0.0411210490360547,1,1
Greenhouse gas,Diatomic molecule,98.3094832481545,95.7033333333333,194.012816581488,2.60614991482113,0.0125544242846162,0.0149709208724964,1,1
Attribution of recent climate change,IPCC First Assessment Report,284.980079681275,88.5586592178771,373.538738899152,196.421420463398,0.0233504901056664,0.0573338252208068,1,1
Instrumental temperature record,Celsius,180.357142857143,105.075581395349,285.432724252492,75.281561461794,0.0355072750363642,0.0108388748152839,1,1
Climate change in the Arctic,Habitat,95.5012987012987,89.9818181818182,185.483116883117,5.51948051948052,0.006469608255085,0.00518003395439513,0,1
Kyoto Protocol,São Tomé and Príncipe,257.883480825959,426.744014732965,684.627495558924,168.860533907006,0.00308618358966511,0.0185062593855243,1,1
Climate model,Hadley Centre for Climate Prediction and Research,274.333333333333,99.4761904761905,373.809523809524,174.857142857143,0.000991915228007926,0.000402299481440013,1,0
Stratosphere,Richard Assmann,243.670731707317,355.513157894737,599.183889602054,111.84242618742,0.078211583450871,0.0348512639532754,1,1
Intergovernmental Panel on Climate Change,Methane,120.596330275229,31.3333333333333,151.929663608563,89.262996941896,0.00377189247136576,0.000368561639843134,0,0
Greenhouse gas,Absorption (electromagnetic radiation),132.102639296188,220.641833810888,352.744473107076,88.5391945147006,0.0032666898722244,0.0183553506643338,1,1
IPCC Fourth Assessment Report,United States,349.454545454545,89.7857142857143,439.24025974026,259.668831168831,0.00410839756890597,0.000314676748872984,1,0
Instrumental temperature record,Arctic oscillation,22.425,27.3333333333333,49.7583333333333,4.90833333333333,0.000788366972960858,0.00126551754072902,0,0
Carbon cycle,Ocean,84.4354657687991,424.42183908046,508.857304849259,339.986373311661,0.0312292317431326,0.0298852865101617,1,1
Fossil fuel,Fossil fuel power station,138.905226480836,210.43495531281,349.340181793647,71.5297288319741,0.0443185611836782,0.0967428695344511,1,1
Carbon dioxide,Sedimentary rock,121.993986254296,130.153846153846,252.147832408142,8.15985989955063,0.0106748350129416,0.0235992676974284,1,1
Carbon cycle,Organic compound,85.0252600297177,102.981236203091,188.006496232808,17.9559761733728,0.0237531781529872,0.0162748845638125,1,1
World Meteorological Organization,Alexander Bedritsky,83.2777777777778,49.7536231884058,133.031400966184,33.524154589372,0.000540345951178295,0.00399718694912057,0,0
Troposphere,Vapor pressure,69.1243781094527,82.3411764705882,151.465554580041,13.2167983611355,0.00762946310412729,0.00631373460544195,1,1
Kyoto Protocol,Caribbean,137.970297029703,291.99649122807,429.966788257773,154.026194198367,0.00147579747737653,0.0125344968273651,0,1
Climate change in the Arctic,Younger Dryas,124.7,178.60625,303.30625,53.90625,0.0098738595309534,0.00998879259591279,0,1
Troposphere,Gas constant,117.276872964169,85.3383233532934,202.615196317463,31.938549610876,0.0197704901109111,0.00660537982845896,1,0
Fossil fuel,Reserves-to-production ratio,147.348925410872,154.042826552463,301.391751963335,6.6939011415902,0.0129571243061502,0.132031336748918,1,1
Climate change,Ice age,85.866028708134,48.3626062322946,134.228634940429,37.5034224758394,0.0021002111797099,0.00397653305108769,1,0
Attribution of recent climate change,Radiative forcing,264.002777777778,96.6771653543307,360.679943132109,167.325612423447,0.0310254988135418,0.00421820610461481,1,1
Instrumental temperature record,EdGCM,42.5909090909091,56.2549019607843,98.8458110516934,13.6639928698752,0.00164704538163729,0.00104381627087269,0,0
Gross domestic product,Uneconomic growth,18.4230769230769,55.7377049180328,74.1607818411097,37.3146279949559,0.000363157483735624,0.00921484131501206,0,1
Climate model,Energy,226.177839851024,225.381333333333,451.559173184358,0.796506517690858,0.0418245248414416,0.0200627748029608,1,1
Climate change in the Arctic,Intergovernmental Panel on Climate Change,854.763888888889,853.111111111111,1707.875,1.65277777777783,0.0216579145367002,0.0396569514730036,1,1
World Meteorological Organization,Weather,34.7357142857143,64.3913043478261,99.1270186335404,29.6555900621118,0.000584323406844574,0.000566750424887423,0,0
Northern Hemisphere,Pacific Ocean,121.119453924915,153.932944606414,275.052398531329,32.8134906814993,0.00976133578026872,0.00208162341946397,1,1
Climate change,Pliocene,119.373493975904,62.2876712328767,181.66116520878,57.0858227430269,0.00115952816051296,0.00202366535775974,1,0
Kyoto Protocol,Egypt,100.736292428198,154.951851851852,255.68814428005,54.2155594236534,0.00136201933434138,0.00481489742175058,0,1
Instrumental temperature record,Stevenson screen,252.675675675676,30.3541666666667,283.029842342342,222.321509009009,0.00821677015631111,0.00521301070152025,1,0
United Nations Framework Convention on Climate Change,Earth Summit,57.6071428571429,110.226804123711,167.833946980854,52.6196612665685,0.00886722688336491,0.000497154555061204,0,0
Stratosphere,Methane,46.6707317073171,136.386740331492,183.057472038809,89.7160086241746,0.00499333916998621,0.00322635200041404,0,1
Gross domestic product,Household final consumption expenditure,60.3461538461538,22.7692307692308,83.1153846153846,37.5769230769231,0.00118954925257034,0.00076208326789544,0,0
Carbon cycle,Combustion,105.994891443167,95.8634730538922,201.85836449706,10.1314183892751,0.0344512821577194,0.00733920291081556,1,1
Carbon dioxide,Carbon sequestration,159.759368836292,180.277819833459,340.037188669751,20.5184509971676,0.0121779464423243,0.101088277941721,1,1
Gross domestic product,United Nations,193.983870967742,34.11,228.093870967742,159.873870967742,0.00911836128786713,0.000140409020408951,1,0
Fossil fuel,Thorium,110.56152758133,63.4740368509213,174.035564432251,47.0874907304083,0.00868977663070745,0.00563002780544951,1,0
Climate change,Polar desert,117.068552774755,262.024217961655,379.09277073641,144.9556651869,0.0125907344243992,0.0187167184236917,1,1
Carbon dioxide,Volcano,313.429824561404,209.637651821862,523.067476383266,103.792172739541,0.0134302761898655,0.0101631575357623,1,1
Gross domestic product,Profit (accounting),13,48.2,61.2,35.2,9.85604861912968E-06,0.000331941749043774,0,0
Greenhouse gas,Fossil fuel,152.159147522834,179.045168354777,331.204315877611,26.8860208319427,0.0398664955256784,0.0727105528530898,1,1
Climate model,Radiative forcing,303.517948717949,274,577.517948717949,29.5179487179487,0.0101905041980346,0.0281463392512358,1,1
Climate model,Infrared,257.882019285309,248.992101105845,506.874120391154,8.88991817946393,0.078279863001717,0.024323456976647,1,1
Climate change in the Arctic,Greenland ice sheet,117.168981481481,98.4800884955752,215.649069977057,18.6888929859063,0.00890644476304497,0.00958001018412783,0,0
World Meteorological Organization,Hydrology,55.7742718446602,74.9592875318066,130.733559376467,19.1850156871464,0.00276108730534268,0.0054091452177108,0,0
Kyoto Protocol,Nauru,401.633903133903,283.370731707317,685.00463484122,118.263171426586,0.0199065504774013,0.00870313163246714,1,1
Kyoto Protocol,Group of 77,173.765285996055,139.36460554371,313.129891539765,34.4006804523452,0.00311006535006327,0.00452338174585497,1,1
United Nations Framework Convention on Climate Change,Yvo de Boer,64.2857142857143,95.8604651162791,160.146179401993,31.5747508305648,0.00247380787198649,0.000967272083875302,0,0
Fossil fuel,Fly ash,70.4490291262136,79.0033821871477,149.452411313361,8.5543530609341,0.0064533822893621,0.0116112411448462,1,1
United Nations Framework Convention on Climate Change,Greenhouse gas inventory,101.49696969697,115.52027027027,217.01723996724,14.0233005733006,0.0184128268587368,0.019393610782471,1,1
Attribution of recent climate change,Slash-and-burn,75.7194244604317,53.971098265896,129.690522726328,21.7483261945357,0.00343581585855081,0.000542574931504055,0,0
Stratosphere,Geographical pole,63.75,26.64,90.39,37.11,0.00831788273024878,0.000517819120027828,0,0
Carbon dioxide,Must,141.21875,148.312,289.53075,7.09325000000001,0.00135885182283176,0.00904830513272539,1,1
IPCC Fourth Assessment Report,RealClimate,56.3194444444444,183.950819672131,240.270264116576,127.631375227687,0.000866782109360755,0.00456777514220106,0,1
Troposphere,Pascal (unit),47.8953488372093,23.2857142857143,71.1810631229236,24.609634551495,0.00226182226327194,0.00100821166754499,0,0
IPCC Fourth Assessment Report,Sea ice,39.8780487804878,18.9230769230769,58.8011257035647,20.9549718574109,0.000349491676647308,0.000155278669981382,0,0
Carbon cycle,Deficit irrigation,20.0666666666667,13.6666666666667,33.7333333333333,6.4,0.000124946814582663,0.00026445470729379,0,0
Attribution of recent climate change,Celsius,108.118644067797,16.3125,124.431144067797,91.8061440677966,0.00208238188709697,0.000156528873279982,1,0
Troposphere,Energy,95.6705069124424,124.477419354839,220.147926267281,28.8069124423963,0.0227999811102972,0.0068699775855142,1,1
Northern Hemisphere,Atlantic Ocean,127.294117647059,167.039260969977,294.333378617036,39.7451433229181,0.00892845354563579,0.00448198962464762,1,1
Fossil fuel,Energy development,82.175911251981,59.1063583815029,141.282269633484,23.0695528704781,0.00576446566494906,0.0384799780230532,1,0
Kyoto Protocol,Mozambique,143.960231381056,128.342645850452,272.302877231508,15.6175855306037,0.00351425487804372,0.00455391194339671,1,0
Stratosphere,Gravity wave,60.5714285714286,71.4933333333333,132.064761904762,10.9219047619048,0.00221288299772579,0.00154120938660326,0,0
Intergovernmental Panel on Climate Change,Geophysical Fluid Dynamics Laboratory,1265.40186915888,1407.12195121951,2672.52382037839,141.720082060634,0.0388517837077201,0.0608990345056176,1,1
Stratosphere,Convective overshoot,60.5714285714286,69.5512820512821,130.122710622711,8.97985347985349,0.00221288299772579,0.00962160915870778,0,1
Greenhouse gas,Redox,98.0603795284646,88.9077340569878,186.968113585452,9.15264547147684,0.0123661691975228,0.020627335429908,1,1
Greenhouse gas,Atmospheric methane,127.482676224612,223.504206098843,350.986882323455,96.0215298742316,0.0154756414161192,0.126012744004164,1,1
Fossil fuel,Bottom ash,30.1095890410959,25.890625,56.0002140410959,4.21896404109589,0.00024435028892365,0.00893316836353736,0,0
Northern Hemisphere,Tropical cyclone,127.829787234043,212.747826086957,340.577613320999,84.918038852914,0.0181781773852119,0.0159759666158498,1,1
United Nations Framework Convention on Climate Change,Montreal Protocol,38.2772277227723,85.9325842696629,124.209811992435,47.6553565468907,0.00425055165915545,0.000334369333225666,0,0
Gross domestic product,Lists of countries by GDP,625.813432835821,867.762626262626,1493.57605909845,241.949193426805,0.127156674023322,0.028234514231589,1,1
Carbon dioxide,Industrial Revolution,129.883435582822,177.561224489796,307.444660072618,47.6777889069738,0.0015915164826937,0.00628306317112528,1,1
Fossil fuel,Sawmill,70.7454545454546,29.7461538461538,100.491608391608,40.9993006993007,0.00173024017143207,0.000757521293165442,1,0
Instrumental temperature record,North Atlantic oscillation,722.290540540541,972.246575342466,1694.53711588301,249.956034801925,0.0939527770819875,0.0113845819710273,1,1
World Meteorological Organization,BUFR,78.2758620689655,46.1935483870968,124.469410456062,32.0823136818687,0.00054551270143417,0.0312751161896775,0,1
United Nations Framework Convention on Climate Change,South Africa,25,22.1538461538462,47.1538461538462,2.84615384615385,0.000219894033065466,2.62703804106152E-05,0,0
Troposphere,Landform,124.715746421268,94.4954407294833,219.211187150751,30.2203056917846,0.0334885876542613,0.00545445262745873,1,1
World Meteorological Organization,Palau,657.620087336245,583.032640949555,1240.6527282858,74.5874463866896,0.018095040808916,0.00722891167318647,1,1
Kyoto Protocol,Carbon sink,90.7153558052434,132.85593220339,223.571288008633,42.1405763981464,0.000427524108354706,0.0340170595217172,0,1
United Nations Framework Convention on Climate Change,Methane,148.4875,34.3150684931507,182.802568493151,114.172431506849,0.0130606060939233,0.000327392520498954,1,0
Attribution of recent climate change,Water vapor,268.435384615385,114.321144674086,382.75652928947,154.114239941299,0.0569588084035649,0.00678376270528623,1,1
Climate model,Troposphere,81.4547872340426,78.7205882352941,160.175375469337,2.73419899874844,0.00527328375077222,0.00881830631849576,0,1
Greenhouse gas,Eddy covariance,60.8346883468835,64.5459770114943,125.380665358378,3.71128866461079,0.00162786987483502,0.017519748911158,0,1
Greenhouse gas,Carbon emissions reporting,202.742902208202,344.926147704591,547.669049912793,142.183245496389,0.00932130995373392,0.201989764221765,1,1
Greenhouse gas,Year,378.577702702703,256.231493943472,634.809196646175,122.34620875923,0.0162524474611669,0.0133503521455162,1,1
Intergovernmental Panel on Climate Change,United Nations Environment Programme,89.18,128.439759036145,217.619759036145,39.2597590361446,0.00767692743848759,0.00775833272079827,0,1
IPCC Fourth Assessment Report,World Health Organization,1272.37662337662,1126.76829268293,2399.14491605955,145.608330693697,0.0209423535389399,0.0100036497974422,1,1
Climate change in the Arctic,Arctic Ocean Conference,275.407514450867,446.941176470588,722.348690921455,171.533662019721,0.0167671736356425,0.0307173523451152,1,1
Carbon cycle,Respiration (physiology),80.2837837837838,75.92,156.203783783784,4.36378378378379,0.00246614294164652,0.00627308407353853,1,1
Climate change,Anthropocene,223.913357400722,415.663101604278,639.576459005,191.749744203556,0.00725863692245217,0.0644146256975648,1,1
Northern Hemisphere,North America,189.595238095238,345.82119205298,535.416430148218,156.225953957742,0.010951521192837,0.00793995684181333,1,1
IPCC Fourth Assessment Report,Intergovernmental Panel on Climate Change,151.885714285714,122.810483870968,274.696198156682,29.0752304147465,0.00681797340571409,0.00873948489923064,0,0
Stratosphere,Northrop Grumman RQ-4 Global Hawk,49.4736842105263,54.6875,104.161184210526,5.21381578947369,0.00122647996336217,2.74229921637311E-05,0,0
IPCC Fourth Assessment Report,Oil shale,373.258928571429,180.127551020408,553.386479591837,193.13137755102,0.00893608534693622,0.000821402331656553,1,1
World Meteorological Organization,Intergovernmental Panel on Climate Change,172.432098765432,41.1333333333333,213.565432098765,131.298765432099,0.00167823257729759,0.000531135257854546,1,0
Carbon dioxide,Ocean acidification,126.98292809105,167.362654320988,294.345582412038,40.3797262299375,0.0184521492989953,0.0468937450288008,1,1
Instrumental temperature record,Central England temperature,337.04347826087,69.78125,406.82472826087,267.26222826087,0.020439534362517,0.00461279767315034,1,1
Fossil fuel,Coal,162.323107049608,176.482097186701,338.805204236309,14.1589901370924,0.055290978616237,0.0550732251540927,1,1
World Meteorological Organization,Geophysics,35.4078431372549,55.4855769230769,90.8934200603318,20.077733785822,0.00108489739675091,0.000934428781928645,0,0
Instrumental temperature record,Attribution of recent climate change,108.48,135.444015444015,243.924015444015,26.9640154440154,0.0214520190368212,0.0114516313841294,1,1
Climate change in the Arctic,Ozone depletion,91.95,35.7857142857143,127.735714285714,56.1642857142857,0.00258868789841195,0.000629891786854103,0,0
Carbon cycle,Peat,85.1724137931034,109.459701492537,194.632115285641,24.2872876994339,0.013329043907805,0.0132398036830549,1,1
Climate model,Sea surface temperature,134.286585365854,122.943686006826,257.23027137268,11.3428993590277,0.0151674702769787,0.00716950350255299,1,1
Kyoto Protocol,Bangladesh,269.064182194617,268.485322896282,537.549505090899,0.578859298335203,0.00229388456601961,0.00783965853748849,1,1
Greenhouse gas,Bio-energy with carbon capture and storage,138.549313358302,279.658240647118,418.20755400542,141.108927288816,0.00804783245587318,0.20923967521105,1,1
Northern Hemisphere,Asia,198.927152317881,168.168,367.095152317881,30.7591523178808,0.0082622577820027,0.00177727552733619,1,1
Climate model,Chemical species,45.2093023255814,24.1710526315789,69.3803549571604,21.0382496940024,0.00100413983852495,0.000452259092020323,0,0
Attribution of recent climate change,El Niño–Southern Oscillation,45.5142857142857,17.8269230769231,63.3412087912088,27.6873626373626,0.00156007258793485,0.000182369708450446,0,0
IPCC Fourth Assessment Report,Afforestation,31.6571428571429,29.6666666666667,61.3238095238095,1.99047619047619,0.000236842065886983,0.000705572236921644,0,0
Climate change in the Arctic,Canada,145.395721925134,48.7844827586207,194.180204683754,96.611239166513,0.00478411060834166,0.000474966440125272,1,0
Kyoto Protocol,Costa Rica,441.531695721078,177.897025171625,619.428720892702,263.634670549453,0.00983534911806495,0.0123856721888996,1,1
Climate change,Red giant,46.7794117647059,165.025,211.804411764706,118.245588235294,0.000372270799211923,0.00468126811943652,0,1
Intergovernmental Panel on Climate Change,IPCC Summary for Policymakers,145.326666666667,103.834862385321,249.161529051988,41.4918042813456,0.00625511479523029,0.0896674113862877,0,1
Carbon dioxide,Apnea,81.4338842975207,128.191637630662,209.625521928183,46.7577533331414,0.00148146121224527,0.0307716884741873,1,1
Intergovernmental Panel on Climate Change,Rajendra K. Pachauri,189.261083743842,96.9051094890511,286.166193232893,92.3559742547913,0.0110244282046308,0.0113301295591269,1,0
Instrumental temperature record,IPCC Fourth Assessment Report,118.446428571429,187.6,306.046428571429,69.1535714285714,0.00582969691376742,0.000802013927082997,1,1
Climate change,Palynology,67.0733333333333,49.0945945945946,116.167927927928,17.9787387387387,0.00117743367207518,0.00407216234847084,0,1
Instrumental temperature record,National Climatic Data Center,138.436170212766,161.144444444444,299.58061465721,22.7082742316785,0.0114370339120843,0.000683764632777658,1,0
Climate change,Historical document,11.8,23.6666666666667,35.4666666666667,11.8666666666667,6.9047397527518E-06,0.000215402034244676,0,0
Instrumental temperature record,Antarctic Peninsula,24.7407407407407,13.8333333333333,38.5740740740741,10.9074074074074,0.000587100488225032,2.9913557747006E-06,0,0
Stratosphere,Airliner,13,12,25,1,0.000101771741640691,1.5176988986565E-05,0,0
Climate change,Deforestation,108.946652719665,166.339263803681,275.285916523346,57.3926110840157,0.0243779443887579,0.0385329255110356,1,1
Gross domestic product,International Monetary Fund,16.8536585365854,483.210526315789,500.064184852375,466.356867779204,0.000523886891986047,0.00467709256877312,0,1
Carbon dioxide,Carboxylic acid,68.7535211267606,107.763440860215,176.516961986976,39.0099197334545,0.00073392732608467,0.0183858871529944,0,1
Climate change,Toba catastrophe theory,166.8,61.4494949494949,228.249494949495,105.350505050505,0.00204965444118127,0.0015002312553398,1,0
Climate model,Ocean current,77.3511450381679,111.39175257732,188.742897615488,34.0406075391517,0.0017446757516758,0.00343797767366799,0,1
Carbon cycle,Calvin cycle,70.1508379888268,58.734693877551,128.885531866378,11.4161441112758,0.00521248222828738,0.00447523131293537,1,1
Greenhouse gas,Limestone,51.6338028169014,35.0861423220974,86.7199451389988,16.547660494804,0.00132924335378323,0.00323533840506934,0,0
Troposphere,Heat,30.640625,73.7722222222222,104.412847222222,43.1315972222222,0.00215364576755342,0.00628093106679337,0,0
Carbon dioxide,Carbon monoxide,125.579545454545,152.726790450928,278.306335905474,27.1472449963829,0.00249225572484739,0.0133856254126487,1,1
Intergovernmental Panel on Climate Change,European Geosciences Union,21.1724137931034,222.1,243.272413793103,200.927586206897,0.000176184250849644,0.00455965739953767,0,1
Climate change,Altimeter,51.6222222222222,16,67.6222222222222,35.6222222222222,0.000271859499078685,0.000496067630553632,0,0
Climate model,Climate,167.416666666667,129.343137254902,296.759803921569,38.0735294117647,0.0155657170956529,0.00825455927063558,1,1
World Meteorological Organization,Intergovernmental organization,300.41067761807,237.177339901478,537.588017519548,63.233337716592,0.0175789665682421,0.0369797029073695,1,1
Carbon cycle,Sediment trap,101.422222222222,131.360377358491,232.782599580713,29.9381551362683,0.0132617967850064,0.0257768487088806,1,1
Climate change in the Arctic,Beaufort Sea,122.277936962751,96.368,218.645936962751,25.9099369627507,0.00750898967269779,0.00200518858777028,0,0
Carbon dioxide,Carbon dioxide sensor,188.214432989691,105.417553191489,293.63198618118,82.7968797982014,0.00686221674017341,0.110103695308572,1,1
Climate change in the Arctic,European Space Agency,19.955223880597,40.7362637362637,60.6914876168608,20.7810398556667,0.000235255282774386,0.000124690363755798,0,0
World Meteorological Organization,List of states with limited recognition,334.509499136442,220.739130434783,555.248629571225,113.77036870166,0.0232721245653021,0.00231442185064562,1,1
Climate change in the Arctic,Polar bear,401.412735849057,401.133333333333,802.54606918239,0.279402515723291,0.0299478039438428,0.0273405950128519,1,1
Northern Hemisphere,South Pole,76.984126984127,114.132075471698,191.116202455825,37.1479484875711,0.00133404188836517,0.00192106820157338,0,1
Climate change,Tide gauge,147.876923076923,55.6056338028169,203.48255687974,92.2712892741062,0.00112488743226187,0.0142927479147359,1,1
Attribution of recent climate change,Enteric fermentation,10,24.1964285714286,34.1964285714286,14.1964285714286,3.26443311976324E-06,0.000604004976466094,0,0
World Meteorological Organization,SYNOP,35.75,12,47.75,23.75,0.000206189382304193,0.000171417796595643,0,0
Fossil fuel,Renewable energy,138.424862705941,186.056458511548,324.481321217489,47.6315958056072,0.0308233770966405,0.0319400144501031,1,1
Climate model,Sea ice,282.197674418605,135.059360730594,417.257035149198,147.138313688011,0.0250714709271214,0.0186700508158916,1,1
Attribution of recent climate change,Environmental impact of aviation,302.089983022071,268.994038748137,571.084021770208,33.0959442739342,0.0580843849432593,0.0199110761048885,1,1
Attribution of recent climate change,Fertilizer,550.68085106383,696.512820512821,1247.19367157665,145.831969448991,0.0506940348034273,0.0706527801780567,1,1
Climate change,Boundary current,126.647058823529,79.7924528301887,206.439511653718,46.8546059933407,0.00100785794492709,0.0111460624406161,1,0
Carbon dioxide,Calcium hydroxide,76.9503722084367,107.582589285714,184.532961494151,30.6322170772776,0.00233123223488802,0.0227318498227324,0,1
Climate model,Greenhouse gas,156.682242990654,126.180693069307,282.862936059961,30.5015499213473,0.0173193460832004,0.00369671786392841,1,1
Gross domestic product,Monetization,76.9852941176471,24.9807692307692,101.966063348416,52.0045248868778,0.00396895496316491,0.00098386432215611,0,0
Troposphere,Heat capacity ratio,75.8449197860963,118.255813953488,194.100733739585,42.4108941673921,0.00778815857246562,0.0117390265495919,1,1
Climate model,Electromagnetic radiation,253.98093220339,274.048896839595,528.029829042984,20.0679646362047,0.103202400293666,0.0327971030533962,1,1
Northern Hemisphere,South America,170.49756097561,449.025510204082,619.523071179691,278.527949228472,0.00961390352209063,0.00381753957494482,1,1
Fossil fuel,Redox,119.406308851224,101.131914893617,220.538223744841,18.2743939576071,0.0281946660266275,0.02992624212604,1,1
Climate model,Stefan–Boltzmann law,104.173684210526,93.3842239185751,197.557908129101,10.7894602919513,0.00681582298488487,0.00851425941254858,1,1
Gross domestic product,Real gross domestic product,240.346534653465,391.264573991031,631.611108644497,150.918039337566,0.0368085508045189,0.0305253350975232,1,1
Kyoto Protocol,Chile,124.514893617021,140.420401854714,264.935295471735,15.9055082376928,0.00154945496898151,0.00511153362774969,0,1
Troposphere,Atmosphere,65.1966364812419,52.665625,117.862261481242,12.5310114812419,0.0276739637295741,0.0014314957954642,1,0
Northern Hemisphere,Equator,270.958123953099,166.273519163763,437.231643116862,104.684604789336,0.0444942853496345,0.0165496607736573,1,1
Troposphere,Water vapor,53.4102564102564,90.9505703422053,144.360826752462,37.5403139319489,0.00915052347539781,0.00451320030901837,0,1
World Meteorological Organization,Nauru,388.092783505155,450.070198675497,838.162982180651,61.9774151703421,0.0316631672948073,0.00462808389675013,1,1
Climate change,Continental climate,148.866834170854,71.3426395939086,220.209473764763,77.5241945769456,0.00693388009509816,0.000461937471490451,1,0
Climate change,Primary production,184,89.7678018575851,273.767801857585,94.2321981424149,0.0164300037859039,0.00878468123680556,1,1
Stratosphere,Rossby wave,75.9866666666667,124.137777777778,200.124444444444,48.1511111111111,0.0148717219387256,0.0127385078191023,1,1
Troposphere,Ideal gas,62.2348668280872,45.2640449438202,107.498911771907,16.9708218842669,0.0141140125352946,0.00123469049679091,1,0
Climate model,Albedo,373.461254612546,301.856209150327,675.317463762873,71.6050454622193,0.0174257518479823,0.0182289348818034,1,1
Troposphere,Meteorology,81.9073359073359,44.8149253731343,126.72226128047,37.0924105342016,0.0116490161430082,0.00217535383369708,1,0
IPCC Fourth Assessment Report,United Nations Environment Programme,104.583333333333,107.918032786885,212.501366120219,3.33469945355192,0.00643834207988803,0.00598859156477358,0,0
Instrumental temperature record,Pacific decadal oscillation,602.255555555556,268.266666666667,870.522222222222,333.988888888889,0.0476386343761398,0.00266496772766467,1,1
Kyoto Protocol,Liberia,123.739644970414,37.375,161.114644970414,86.3646449704142,0.00110735116063502,0.000492548578312799,0,0
Fossil fuel,Environmental law,19.8,14.4,34.2,5.4,2.20115364908475E-05,0.00011280722342254,0,0
IPCC Fourth Assessment Report,Halocarbon,12,18.4545454545455,30.4545454545455,6.45454545454545,2.5650765258518E-06,0.000119028667438887,0,0
Stratosphere,Celsius,17.5555555555556,0,17.5555555555556,17.5555555555556,0.000412306030236645,0,0,0
Climate change in the Arctic,Foreign minister,10,0,10,10,1.75957578739257E-06,0,0,0
Stratosphere,Concorde,13.75,0,13.75,13.75,7.17621255158718E-05,0,0,0
Kyoto Protocol,Aggregate data,13,0,13,13,2.29462590669716E-07,0,0,0
United Nations Framework Convention on Climate Change,Transition economy,11.6666666666667,0,11.6666666666667,11.6666666666667,3.84814557864565E-05,0,0,0
Northern Hemisphere,Sphere,11.8,0,11.8,11.8,1.62285508069166E-05,0,0,0
Gross domestic product,New Economics Foundation,14,0,14,14,2.12284124104332E-05,0,0,0
United Nations Framework Convention on Climate Change,Iceland,25.2857142857143,0,25.2857142857143,25.2857142857143,0.000194606219262937,0,0,0
United Nations Framework Convention on Climate Change,Indonesia,12,0,12,12,1.31936419839279E-05,0,0,0
