A,B,weight,backwardweight,SUM,Diff,Normalized weight,Normalized backward weight,Weight_greater_than_mean,Backward_weight_greater_than_mean
Newton's law of universal gravitation,Geodesic,529.878854625551,262.6275,792.506354625551,267.251354625551,0.0169525518112871,0.0200558925006758,1,1
Inertial frame of reference,Nuclear force,43.1850220264317,143.633561643836,186.818583670267,100.448539617404,0.00148676975118939,0.0103261345920708,0,1
Force,Gradient,18.1578947368421,13.0625,31.2203947368421,5.09539473684211,0.00300896147221071,8.30510656763059E-05,0,0
Philosophiæ Naturalis Principia Mathematica,Bodmer Library,31.3421052631579,141.685185185185,173.027290448343,110.343079922027,0.000181553051447958,0.00119034024345733,0,1
Galilean invariance,Electromagnetism,123.697368421053,54.4666666666667,178.164035087719,69.230701754386,0.00821626402515657,0.000432585666986076,1,0
Galilean invariance,Kinetic energy,84.2450980392157,37.6578947368421,121.902992776058,46.5872033023736,0.00751009007213812,0.000838802253687565,0,0
Special relativity,Fine structure,30.525,20.9285714285714,51.4535714285714,9.59642857142857,0.000372391202905932,0.00106070739771007,0,0
Momentum,Quantum mechanics,207.024770275669,244.318253968254,451.343024243923,37.2934836925848,0.071576755604601,0.0464685440195341,1,1
Newton's laws of motion,Euler's laws of motion,347.324283559578,422.768240343348,770.092523902925,75.44395678377,0.0473199194881601,0.0674379995550003,1,1
Philosophiæ Naturalis Principia Mathematica,Latin,1139.34542314335,246.990610328638,1386.33603347199,892.354812814712,0.100560116315903,0.00696908237192014,1,1
General relativity,Fudge factor,154.590909090909,146.335877862595,300.926786953505,8.25503122831367,0.00324049616291681,0.0386839519110922,1,1
Quantum mechanics,Grand Unified Theory,92.3464912280702,123.764439411099,216.110930639169,31.4179481830283,0.00794562123248114,0.0202137458798983,0,1
Energy,Thomas Young (scientist),110.156862745098,690.885245901639,801.042108646737,580.728383156541,0.00333398414666207,0.0169314046702136,1,1
Net force,Euclidean vector,234.965408805031,237.515503875969,472.480912681,2.55009507093754,0.0489280155272568,0.0100621422959234,1,1
Energy,Phonon,88.9322429906542,98.9403973509934,187.872640341648,10.0081543603392,0.00451767314255601,0.00905188474902832,1,1
Newton's laws of motion,Modified Newtonian dynamics,181.089463220676,138.949152542373,320.038615763049,42.1403106783031,0.0187178725804579,0.0147132592525456,1,0
Newton's laws of motion,Reaction (physics),355.227045075125,243.889051094891,599.116096170016,111.337993980235,0.0437248336283859,0.227415844131448,1,1
Newton's laws of motion,René Descartes,613.174242424242,322.529411764706,935.703654188948,290.644830659537,0.0166323323466283,0.0105758804473516,1,1
Quantum mechanics,Continuous function,172.969072164948,81.0178571428571,253.986929307806,91.9512150220913,0.00126631805308543,0.00364446065275768,1,0
Philosophiæ Naturalis Principia Mathematica,Harry Ransom Center,31.0810810810811,157.315315315315,188.396396396396,126.234234234234,0.000175303114328423,0.00070504461399736,0,0
Momentum,Invariant mass,124.225460122699,108.949845201238,233.175305323938,15.275614921461,0.0223757217824385,0.0513821018554372,1,1
Net force,Parallelogram of force,180.631147540984,221.178571428571,401.809718969555,40.5474238875878,0.0144304216889166,0.0886182817239998,1,1
Classical mechanics,Irradiance,158.332247557003,108.010273972603,266.342521529606,50.3219735844005,0.00400450440839025,0.0203963906168455,1,1
Momentum,Proper time,253.339416058394,163.794117647059,417.133533705453,89.5452984113354,0.0287649372342978,0.0487786163795248,1,1
Special relativity,Invariant (physics),521.914285714286,172.949367088608,694.863652802893,348.964918625678,0.00278561429299044,0.050584968530174,1,1
Galilean invariance,Dialogue Concerning the Two Chief World Systems,52.4071856287425,284.174418604651,336.581604233394,231.767232975909,0.00764905252081378,0.0097940755441064,0,1
Velocity,Absolute value,55.2056737588652,37.8409090909091,93.0465828497743,17.3647646679562,0.00651212364334243,0.00113946621653759,0,0
Inertial frame of reference,Edwin F. Taylor,373.5,137.402877697842,510.902877697842,236.097122302158,0.00951666105759788,0.0173684430694465,1,1
Force,Theory of impetus,40.7926829268293,32.9381443298969,73.7308272567262,7.85453859693236,0.0145869219196302,0.00147260403405933,0,0
Galilean invariance,Superluminal motion,173,58.75,231.75,114.25,0.00438474594343267,0.000434879695621224,1,0
Force,Simple machine,132.657142857143,539.6,672.257142857143,406.942857142857,0.0202472581383686,0.00593357442603031,1,1
Newton's laws of motion,Inertial frame of reference,126.780902550687,136.013959390863,262.79486194155,9.23305684017622,0.0398342499997431,0.032510557005555,1,1
Euler's laws of motion,Newton's laws of motion,422.768240343348,347.324283559578,770.092523902925,75.44395678377,0.0674379995550003,0.0473199194881601,1,1
Newton's laws of motion,Inertia,211.206026629292,264.432323232323,475.638349861615,53.226296603031,0.0619334965626294,0.0438877646658576,1,1
Newton's laws of motion,Hamiltonian mechanics,375.330049261084,220.634228187919,595.964277449003,154.695821073164,0.0469705827655755,0.0646369853048159,1,1
Philosophiæ Naturalis Principia Mathematica,Kepler's laws of planetary motion,193.282282282282,575.313235294118,768.5955175764,382.030953011835,0.0196226684304701,0.0322005222533855,1,1
Speed of light,Field (physics),196.178875638842,148.415371329879,344.594246968721,47.7635043089625,0.0121695331140978,0.0204017845166048,1,1
General relativity,Proper time,472.347619047619,129.231292517007,601.578911564626,343.116326530612,0.0257759377633482,0.0266230167099826,1,1
General relativity,Einstein–Cartan theory,762.464935064935,394.632608695652,1157.09754376059,367.832326369283,0.0254268639739132,0.190989165451489,1,1
Isaac Newton,Godfrey Kneller,345.372180451128,693.469047619048,1038.84122807018,348.09686716792,0.0181862596532042,0.016515208596389,1,1
Euler's laws of motion,Material derivative,65.5135135135135,148.269662921348,213.783176434862,82.7561494078348,0.0027658445581666,0.0202635676532283,0,1
Special relativity,Twin paradox,599.907142857143,253.86496350365,853.772106360792,346.042179353493,0.0256150859610651,0.00766473212775516,1,1
Quantum mechanics,Molecular physics,117.205479452055,90.3859813084112,207.591460760466,26.8194981436436,0.00774916003971792,0.0287905029712449,1,1
Newton's laws of motion,Force,362.777777777778,218.378571428571,581.156349206349,144.399206349206,0.0100639799932804,0.133323158101302,1,1
Momentum,Isaac Newton,94.8253676470588,339.831168831169,434.656536478228,245.00580118411,0.00712544976941224,0.0310798978771116,1,1
Newton's laws of motion,Net force,243.356164383562,159.479591836735,402.835756220296,83.8765725468269,0.018252843755041,0.040937162150216,1,1
Force,Lepton,24.6896551724138,128.321428571429,153.011083743842,103.631773399015,0.0031223426291346,0.00078830128423121,0,1
Mass,Square (algebra),356.676470588235,72.780487804878,429.456958393113,283.895982783357,0.00177425174038192,0.000791829718398922,1,0
Philosophiæ Naturalis Principia Mathematica,Samuel Pepys,489.354838709677,36.425,525.779838709677,452.929838709677,0.00231247673422798,0.000171841246522485,1,0
Special relativity,Relativity of simultaneity,132.448275862069,213.379310344828,345.827586206897,80.9310344827586,0.000585730798673909,0.00557905707804549,0,1
Momentum,Fick's laws of diffusion,38.3333333333333,14,52.3333333333333,24.3333333333333,0.000111194864095703,0.00082231045743956,0,0
Inertial frame of reference,Galilean transformation,233.391382405745,269.558947368421,502.950329774166,36.167564962676,0.0394325371590064,0.0390132049920498,1,1
Newton's laws of motion,Momentum,158.091543832428,134.597872340426,292.689416172854,23.4936714920027,0.0418751984283957,0.0262147762641924,1,1
Inertial frame of reference,Fictitious force,169.10371032633,169.202024462252,338.305734788582,0.0983141359222941,0.0573725079392716,0.096828896949288,1,1
Newton's laws of motion,Mass,193.278600269179,170.311267605634,363.589867874813,22.9673326635452,0.0295099114020424,0.017691456642098,1,1
Inertial frame of reference,Metre,95.6666666666667,80.0149253731343,175.681592039801,15.6517412935323,0.00465747345601092,0.00361980745676285,1,0
Quantum mechanics,Niels Bohr,239.175115207373,102.577629382304,341.752744589677,136.597485825069,0.0156688933778011,0.0120814580175036,1,1
Inertial frame of reference,Acceleration,120.922419059255,118.609003540718,239.531422599973,2.31341551853647,0.0300220414411854,0.0716762065805537,1,1
Euler's laws of motion,Torque,135.192857142857,153.062162162162,288.255019305019,17.869305019305,0.00863847193934311,0.0121565182038671,1,1
Inertial frame of reference,Force,218.711538461538,160.878172588832,379.589711050371,57.833365872706,0.00689953376732713,0.138207269476484,1,1
Quantum mechanics,Bohr–Einstein debates,320.397546897547,357.833038348083,678.23058524563,37.4354914505357,0.0335162191054774,0.0712742110008169,1,1
Energy,Inductor,166.68511198946,212.092222222222,378.777334211682,45.4071102327624,0.0150158658003135,0.0442948634499095,1,1
General relativity,Ricci curvature,345.018867924528,233.534957627119,578.553825551647,111.48391029741,0.0316782298442152,0.0683502397530602,1,1
Classical mechanics,Action (physics),179.951923076923,81.0307219662058,260.982645043129,98.9212011107172,0.0138762899116856,0.0282643045478681,1,1
Newton's laws of motion,Isaac Newton,403.300751879699,180.038022813688,583.338774693387,223.262729066011,0.0551119778315026,0.0187466804815383,1,1
Speed of light,Relative permittivity,85.9906542056075,49.4593639575972,135.450018163205,36.5312902480103,0.000972341014291912,0.0101903454903517,0,0
Classical mechanics,Astronomia nova,272.806794055202,196.095081967213,468.901876022415,76.7117120879886,0.0105856398214878,0.0130326938468575,1,1
Special relativity,Gustav Herglotz,2638.325,481.96261682243,3120.28761682243,2156.36238317757,0.0321863724948991,0.0693241134189276,1,1
Philosophiæ Naturalis Principia Mathematica,Huygens,32.1333333333333,66.4626865671642,98.5960199004975,34.3293532338309,0.000146949741054435,0.00915332278155769,0,1
Classical mechanics,Kinetic energy,244.904255319149,133.043505282784,377.947760601933,111.860750036365,0.0265517557562073,0.0627393019008162,1,1
Inertial frame of reference,Velocity,111.880570409982,84.7793103448276,196.65988075481,27.1012600651546,0.0190384787174135,0.0359952949404715,1,1
Inertial frame of reference,Lorentz transformation,252.76494486361,264.000694444444,516.765639308054,11.2357495808345,0.0660521311251145,0.0356416931709811,1,1
Force,Henry Cavendish,25.2962962962963,164.825,190.121296296296,139.528703703704,0.00297843577611582,0.00151759424138242,0,1
Newton's laws of motion,Hypotheses non fingo,147.52,1416.87603305785,1564.39603305785,1269.35603305785,0.00530498637073051,0.034476177950827,1,1
Newton's law of universal gravitation,Free fall,368.381901840491,302.280471821756,670.662373662247,66.1014300187346,0.0169257733119697,0.0952640185439359,1,1
Mass,Physics,470.29932885906,159.013452914798,629.312781773859,311.285875944262,0.0512616397322368,0.00896726341930571,1,1
Quantum mechanics,The Feynman Lectures on Physics,214.709459459459,143.694029850746,358.403489310206,71.0154296087132,0.0071950987196738,0.0269730532823915,1,1
Newton's laws of motion,Force field (physics),155.87707641196,171.614485981308,327.491562393269,15.7374095693483,0.0096414880511429,0.0408051363217434,1,1
Mass,Gravitational time dilation,100.726937269373,251.41965973535,352.146597004722,150.692722465977,0.00798742471463764,0.0134356251508971,0,1
Galilean invariance,Isolated system,13.4,68.3090909090909,81.7090909090909,54.9090909090909,5.85565035299958E-05,0.000451317746914173,0,0
Galilean invariance,Maxwell's equations,134.155555555556,57.5125,191.668055555556,76.6430555555556,0.00527620316135201,0.000333678591439755,1,0
Frame of reference,Quantum field theory,64.1325301204819,109.469565217391,173.602095337873,45.3370350969094,0.00501210654892971,0.0057129372684182,1,1
Velocity,Radial velocity,270.092857142857,230.109803921569,500.202661064426,39.9830532212885,0.015817248928938,0.248075321413925,1,1
Special relativity,Aether drag hypothesis,518.815602836879,181.986111111111,700.80171394799,336.829491725768,0.0111554191917189,0.00399810453900662,1,0
Newton's laws of motion,Lorentz factor,90.6971830985916,147.44128113879,238.138464237382,56.7440980401985,0.00529306782372469,0.0396298623844874,1,1
Velocity,Scalar (physics),145.976878612717,41.3823529411765,187.359231553893,104.59452567154,0.0105637956377807,0.0032708797550676,1,0
Net force,Point (geometry),227.821428571429,138.253164556962,366.074593128391,89.5682640144666,0.00835428233912048,0.00311396981256878,1,1
Inertial frame of reference,Conversion of units,19.5,28.5,48,9,4.14044825129761E-05,0.000724933362302405,0,0
General relativity,Albert Einstein,631.343365253078,280.487734487734,911.831099740813,350.855630765344,0.0399756185383995,0.00844424281388107,1,1
Newton's laws of motion,Quantum mechanics,164.866898148148,145.12967032967,309.996568477818,19.7372278184778,0.0292713349697361,0.00996782051703937,1,1
Inertial frame of reference,Centrifugal force,134.91961130742,123.717909300538,258.637520607959,11.2017020068824,0.023163608826829,0.0797256901705644,1,1
Philosophiæ Naturalis Principia Mathematica,Calculus,554.419708029197,519.063529411765,1073.48323744096,35.3561786174323,0.0694707949584654,0.0390777452309995,1,1
Galilean invariance,Inertial frame of reference,91,26.1467889908257,117.146788990826,64.8532110091743,0.00628302543100209,0.000432244597662937,0,0
Frame of reference,Galilean invariance,49.975,111.766666666667,161.741666666667,61.7916666666667,0.000941123519754884,0.00293044710949367,0,0
Philosophiæ Naturalis Principia Mathematica,Firmin Abauzit,344.297935103245,737.865384615385,1082.16331971863,393.56744951214,0.0177920466044092,0.0551699732554536,1,1
Speed of light,Sunlight,266.433126660762,263.200310559006,529.633437219768,3.23281610175553,0.0158940927139469,0.0412252058907188,1,1
General relativity,Gravity Probe B,696.597609561753,318.309341500766,1014.90695106252,378.288268060987,0.0454348554249835,0.0436284104373525,1,1
Quantum mechanics,Princeton University Press,49.7826086956522,247.219512195122,297.002120890774,197.43690349947,0.000172837545688737,0.00638528008990797,0,1
Newton's laws of motion,Quantum state,26.5873015873016,28.3422619047619,54.9295634920635,1.75496031746032,0.00103259825352188,0.00205613066134947,0,0
Inertial frame of reference,Lorentz factor,253.574948665298,210.882,464.456948665298,42.6929486652977,0.0187292342491206,0.100857143677023,1,1
Speed of light,Andromeda Galaxy,280.115887850467,265.934489402698,546.050377253165,14.1813984477698,0.00791853978283961,0.0189146924347945,1,1
Force,Volume,35.2773109243698,102.575,137.85231092437,67.2976890756302,0.0183066960294791,0.00198451421118704,0,1
General relativity,Stress–energy tensor,393.558720930233,241.780303030303,635.339023960536,151.77841789993,0.0586340889871377,0.0696440830570337,1,1
Newton's laws of motion,Principle of relativity,141.816326530612,202.478260869565,344.294587400177,60.661934338953,0.0142796522661165,0.00967064668010977,1,1
Energy,Organelle,112.151515151515,73.0227272727273,185.174242424242,39.1287878787879,0.000878538649113301,0.00166008505546275,1,1
Special relativity,Particle accelerator,125.483050847458,123.759036144578,249.242086992036,1.72401470287932,0.00451596768339733,0.00312061391516742,0,1
Classical mechanics,Gas,45.1428571428571,124.930612244898,170.073469387755,79.7877551020408,0.000702897292881534,0.00807258788315319,0,1
Force,Grand Unified Theory,20.0454545454545,19.695652173913,39.7411067193676,0.349802371541504,0.00192311885397815,8.37892727535042E-05,0,0
Energy,Lorentz scalar,147.106617647059,103.058479532164,250.165097179223,44.0481381148951,0.00474911739624028,0.00661829101402599,1,1
Force,Electromagnetism,93.8666666666667,487.8,581.666666666667,393.933333333333,0.030700128644005,0.00145282863770064,1,1
Mass,Weight,52.5285714285714,15.875,68.4035714285714,36.6535714285714,0.000537966821916742,0.000290140478252029,0,0
Frame of reference,Cognitive psychology,17.9555555555556,13.6428571428571,31.5984126984127,4.31269841269841,0.00038040410403299,2.58832033323472E-05,0,0
Quantum mechanics,Frequency,182.380952380952,129.128333333333,311.509285714286,53.252619047619,0.00722672270729109,0.0260052415278302,1,1
Newton's laws of motion,Plasticity (physics),216.28125,156.128571428571,372.409821428571,60.1526785714286,0.00711105722649246,0.00760887765051448,1,1
Newton's laws of motion,Impulse (physics),201.207009857612,158.15170556553,359.358715423142,43.0553042920826,0.0377493262424828,0.0660125647223333,1,1
Quantum mechanics,List of quantum-mechanical systems with analytical solutions,380.336590662324,426.411123227917,806.747713890241,46.0745325655936,0.0264381064975143,0.237962193235386,1,1
Euler's laws of motion,Center of mass,260.406072106262,148.29,408.696072106262,112.116072106262,0.031317484496323,0.0131221920995478,1,1
Newton's laws of motion,Operator (physics),260.544,95.406862745098,355.950862745098,165.137137254902,0.0133849392719206,0.0134565205667737,1,0
Inertial frame of reference,Length contraction,219.532710280374,142.561224489796,362.09393477017,76.9714857905779,0.00712521094673852,0.0373467775673403,1,1
Frame of reference,Gravitational time dilation,94.0467289719626,86.5595238095238,180.606252781486,7.48720516243881,0.0189505272221979,0.00293803596881746,1,0
Isaac Newton,Power series,152.643356643357,347.14,499.783356643357,194.496643356643,0.00432104056548065,0.0116716904181117,1,1
Isaac Newton,MIT Press,413.121212121212,47.2115384615385,460.332750582751,365.909673659674,0.00269876974661892,0.00114706065124076,1,0
Newton's laws of motion,Leonhard Euler,512.231182795699,258.976744186047,771.207926981745,253.254438609652,0.0195782683789646,0.00910326764473386,1,1
Momentum,Newton's cradle,113.19014084507,565.231707317073,678.421848162144,452.041566472003,0.00222016776473322,0.0141021069337007,1,1
Newton's laws of motion,Semiconductor,45.1882352941176,68.7118644067797,113.900099700897,23.523629112662,0.000789295500851251,0.00083847590974326,0,0
Isaac Newton,Oxford University Museum of Natural History,210.802919708029,491.314917127072,702.117836835101,280.511997419043,0.00571704469172994,0.0113342480297172,1,1
Philosophiæ Naturalis Principia Mathematica,Empiricism,58.0405405405405,24,82.0405405405405,34.0405405405405,0.000654719022643979,9.55938694456601E-05,0,0
Speed of light,Gravitational wave,276.855019815059,210.43057176196,487.28559157702,66.4244480530991,0.0442957288380694,0.0356873002206821,1,1
Quantum mechanics,Classical mechanics,259.988751814224,267.281743050338,527.270494864562,7.29299123611457,0.0540799623470765,0.0586162957658676,1,1
Frame of reference,Non-inertial reference frame,168.177944862155,151.642076502732,319.820021364888,16.5358683594231,0.031591901723918,0.0122147763558763,1,1
Newton's laws of motion,Energy,113.427672955975,148.003588516746,261.431261472721,34.5759155607716,0.0148242065689688,0.0146855533090297,1,1
Newton's laws of motion,Speed of light,171.337878787879,218.265243902439,389.603122690318,46.9273651145602,0.0232376732941323,0.00756557608457475,1,1
Velocity,Speed,128.496341463415,111.538881309686,240.035222773101,16.9574601537284,0.0440752140241561,0.0243113282082832,1,1
Momentum,Frame of reference,113.855769230769,86.3784355179704,200.23420474874,27.4773337127988,0.00654240191680607,0.0192353595030642,1,1
Newton's laws of motion,Newton's law of universal gravitation,230.311565696302,263.419926199262,493.731491895564,33.1083605029598,0.0601529067383971,0.025153044408829,1,1
Newton's laws of motion,Gauge theory,97.5984,102.598591549296,200.196991549296,5.00019154929578,0.0125348180829017,0.00660154537514599,1,1
Quantum mechanics,Molecule,237.433369447454,211.311363636364,448.744733083818,26.1220058110903,0.0165404021725906,0.0250178228813912,1,1
Quantum mechanics,Quantum superposition,279.64584717608,297.081026333558,576.726873509638,17.4351791574787,0.0317648992757126,0.132709025379213,1,1
Newton's law of universal gravitation,Standard Model,269.779838709677,131.415902140673,401.19574085035,138.363936569005,0.0235740290556583,0.0202061879422807,1,1
Frame of reference,Vacuum,228.739393939394,112.638655462185,341.378049401579,116.100738477209,0.0177688263544717,0.0025936517451712,1,1
Momentum,Moment map,109.914004914005,143.416129032258,253.330133946263,33.5021241182531,0.00617925744760408,0.0419509023751482,1,1
Velocity,Minkowski space,132.11655011655,112.514492753623,244.631042870173,19.6020573629269,0.0237085138654524,0.0134423589708072,1,1
Inertial frame of reference,Euler force,82.6012024048096,73.8774834437086,156.478685848518,8.723718961101,0.00625131853560384,0.024955677973211,1,1
Frame of reference,Galilean transformation,108.215311004785,108.487903225806,216.703214230591,0.272592221021753,0.0106480193328145,0.00409889949004846,1,1
General relativity,Acceleration,119.427152317881,97.0396600566572,216.466812374538,22.3874922612236,0.0062481609744685,0.0209413489395443,0,1
Frame of reference,Standard Model,127.025641025641,214.837320574163,341.862961599804,87.8116795485217,0.0303202785989265,0.005278186563635,1,1
Isaac Newton,René Descartes,608.447058823529,294.978260869565,903.425319693095,313.468797953964,0.0102380234545322,0.0130862777485057,1,1
Newton's laws of motion,Fermion,67.4293193717277,206.901315789474,274.330635161201,139.471996417746,0.00264653391186234,0.00501361770563182,0,1
Newton's laws of motion,Thrust,141.441314553991,98.7954545454545,240.236769099445,42.6458600085361,0.0061908632007669,0.0164051602852468,1,1
Euler's laws of motion,Moment (physics),161.972350230415,171.422310756972,333.394660987387,9.44996052655736,0.00802094921868314,0.0197437764681643,1,1
Frame of reference,Special relativity,133.346153846154,97.5476190476191,230.893772893773,35.7985347985348,0.00326450749673855,0.000624769352295497,1,0
Force,Tension (physics),115.258620689655,371.45,486.708620689655,256.191379310345,0.0291520397706212,0.00964461579272839,1,1
Galilean invariance,Special relativity,159.964912280702,97.8260869565217,257.790999237224,62.13882532418,0.00796892834606719,0.000686224575379482,1,0
Newton's laws of motion,Velocity,199.522533495737,127.849462365591,327.371995861328,71.6730711301455,0.033661264619485,0.0397888746759206,1,1
Newton's law of universal gravitation,Planet,188.397777777778,320.145325203252,508.54310298103,131.747547425474,0.0119487073348917,0.0199003274849383,1,1
Mass,Bohr radius,89.0786516853933,19.0757575757576,108.154409261151,70.0028941096357,0.00115991323474461,0.000504213930882242,0,0
Momentum,Stress–energy tensor,178.184860968074,198.041628545288,376.226489513362,19.856767577214,0.0477979065805673,0.0629803055887367,1,1
Philosophiæ Naturalis Principia Mathematica,Astronomia nova,265.582417582418,249.477611940299,515.060029522716,16.1048056421191,0.0110523278271895,0.0182114295214954,1,1
Inertial frame of reference,John Archibald Wheeler,192.498141263941,633.738095238095,826.236236502036,441.239953974155,0.00785350517760779,0.0333783611609655,1,1
Inertial frame of reference,Force carrier,44.2893617021277,167.019933554817,211.309295256945,122.73057185269,0.00157852693771082,0.0258779418509423,0,1
Newton's law of universal gravitation,Kepler orbit,431.390787518574,137.858741258741,569.249528777315,293.532046259832,0.0204591962969,0.0465322566178255,1,1
Isaac Newton,Schrödinger–Newton equation,804.2625,141.574803149606,945.837303149606,662.687696850394,0.025473710007659,0.00714998952156708,1,1
Special relativity,String theory,150.881188118812,117.62380952381,268.504997642621,33.2573785950024,0.00929544560374038,0.0056208935857733,0,1
Newton's laws of motion,Conservation law,171.302405498282,135.302941176471,306.605346674752,35.9994643218112,0.0102435801671268,0.0198140614669633,1,1
Philosophiæ Naturalis Principia Mathematica,De Historia piscium,479.815340909091,137.776758409786,617.592099318877,342.038582499305,0.0257459299952165,0.0208429715055534,1,1
Frame of reference,Representation theory of the Galilean group,164.710526315789,151.411042944785,316.121569260575,13.2994833710042,0.0117868776591212,0.00684066570653433,1,1
Velocity,Polar coordinate system,137.942857142857,36.4285714285714,174.371428571429,101.514285714286,0.0141369302832991,0.00105262839245619,1,0
Philosophiæ Naturalis Principia Mathematica,Aether (classical element),43.3866666666667,111.383333333333,154.77,67.9966666666667,0.000496031594804077,0.00937341990971614,0,1
Philosophiæ Naturalis Principia Mathematica,Dialogue Concerning the Two Chief World Systems,319.140186915888,206.75,525.890186915888,112.390186915888,0.00520543543311912,0.00927990561395016,1,1
Force,Torque,81.8415841584158,316.788732394366,398.630316552782,234.94714823595,0.0360464862743388,0.00482800500488017,1,1
Galilean invariance,Lorentz covariance,186.55,26,212.55,160.55,0.0065216213334452,0.000241628670171057,1,0
Classical mechanics,Cornell University,13,13,26,0,2.1419748728223E-06,3.19819352908683E-06,0,0
Newton's laws of motion,Angular momentum,127.657643312102,140.516978516979,268.17462182908,12.8593352048766,0.0329482067210331,0.0267987408823736,1,1
