A,B,weight,backwardweight,SUM,Diff,Normalized weight,Normalized backward weight,Weight_greater_than_mean,Backward_weight_greater_than_mean
Carbon cycle,Organic compound,142.851063829787,406.451612903226,549.302676733013,263.600549073439,0.00278701964487708,0.00209970044273684,1,1
Kyoto Protocol,Caribbean,11.25,12.1666666666667,23.4166666666667,0.916666666666666,7.94293583087477E-07,5.38137827860472E-06,0,0
Climate model,Energy,98.5272727272727,28.4210526315789,126.948325358852,70.1062200956938,0.000933030484390722,2.53068205958716E-05,1,0
Climate change in the Arctic,Intergovernmental Panel on Climate Change,705.125,94.46,799.585,610.665,0.00694803691167704,0.000187092110084475,1,1
Kyoto Protocol,Egypt,35.3472222222222,33.7259259259259,69.0731481481482,1.62129629629629,8.98434297314502E-05,1.09252557851815E-05,0,0
Gross domestic product,Household final consumption expenditure,38.625,0,38.625,38.625,0.000702812082302555,0,0,0
Northern Hemisphere,Pacific Ocean,18.5714285714286,235.428571428571,254,216.857142857143,0.0001430312952474,0.000350787494510963,0,1
World Meteorological Organization,Weather,13.25,13.5,26.75,0.25,1.27366401656436E-05,9.49774516494417E-05,0,0
Stratosphere,Methane,15.875,12,27.875,3.875,0.00016570527164574,1.1248667735915E-05,0,0
Climate change,Pliocene,23,0,23,23,2.69167820869986E-06,0,0,0
United Nations Framework Convention on Climate Change,United States,10,84.8333333333333,94.8333333333333,74.8333333333333,1.09947016532733E-05,1.50312391970351E-06,0,0
Fossil fuel,Thorium,13.3529411764706,17,30.3529411764706,3.64705882352941,2.52354484011231E-05,8.15899481183918E-05,0,0
Carbon dioxide,Volcano,27.7977528089888,124.727272727273,152.525025536261,96.929519918284,0.000185981379159426,7.23204648413691E-05,0,1
Carbon cycle,Combustion,146.58064516129,16.9259259259259,163.506571087216,129.654719235364,0.0018862402839323,6.22036564044245E-05,1,0
Carbon dioxide,Carbon sequestration,176.15625,28.469387755102,204.625637755102,147.686862244898,0.000423757895845466,0.00022250922456253,1,0
Gross domestic product,United Nations,15,13,28,2,0.000113723637913035,3.56900282610116E-06,0,0
Greenhouse gas,Fossil fuel,263.410256410256,269.890243902439,533.300500312695,6.4799874921826,0.00372485460267734,0.000627632755061914,1,1
Climate change in the Arctic,Greenland ice sheet,260.518518518519,168.2,428.718518518519,92.3185185185185,0.00247537121770387,0.00194646638815919,1,1
Attribution of recent climate change,Slash-and-burn,82.5,28.8461538461538,111.346153846154,53.6538461538462,0.000646357757713121,0.000588985499962305,1,0
Attribution of recent climate change,Global warming,705.219047619048,884.648351648352,1589.8673992674,179.429304029304,0.0483449487304456,0.00038378422477453,1,1
Kyoto Protocol,Group of 77,26.2631578947368,13.5,39.7631578947368,12.7631578947368,8.80783328801447E-06,0.000102124955556732,0,0
Climate model,Infrared,261.206896551724,302.208333333333,563.415229885057,41.0014367816092,0.00260849083567438,0.000563051523445239,1,1
Kyoto Protocol,Nauru,20.1034482758621,37.9722222222222,58.0756704980843,17.8687739463602,1.02905146431111E-05,2.2741711453032E-05,0,0
Fossil fuel,Fly ash,52.25,20.8947368421053,73.1447368421053,31.3552631578947,0.000162640797404595,0.000294412321118559,0,0
Troposphere,Pascal (unit),12.6666666666667,0,12.6666666666667,12.6666666666667,4.17330643381081E-05,0,0,0
Attribution of recent climate change,Climate oscillation,35.4166666666667,24.0714285714286,59.4880952380952,11.3452380952381,0.000138738407589938,0.00187896562106226,0,0
Carbon dioxide,Tin dioxide,15.6666666666667,0,15.6666666666667,15.6666666666667,3.53319515783873E-06,0,0,0
Climate model,Radiative forcing,11,0,11,11,3.78790748414761E-06,0,0,0
Fossil fuel,Energy development,23.5535714285714,25.2542372881356,48.807808716707,1.70066585956416,0.000146632407229433,0.00115384645168984,0,1
Stratosphere,Gravity wave,32.972972972973,15,47.972972972973,17.972972972973,0.00159181442053388,0.000415500955652198,0,0
Stratosphere,Convective overshoot,20.1666666666667,0,20.1666666666667,20.1666666666667,0.000473630028404754,0,0,0
Kyoto Protocol,Mozambique,14.8666666666667,13.4444444444444,28.3111111111111,1.42222222222222,3.93616597841128E-06,1.48188644879752E-05,0,0
Stratosphere,Altitude,35.030303030303,52.9387755102041,87.9690785405071,17.9084724799011,0.00150830940175178,0.000862195040882803,0,1
Troposphere,Energy,41.0689655172414,73.8823529411765,114.951318458418,32.8133874239351,0.000654001047719563,6.57867066121873E-05,0,0
Northern Hemisphere,Atlantic Ocean,28.8076923076923,1296.875,1325.68269230769,1268.06730769231,0.00020602007719289,0.00187509669173302,0,1
Carbon dioxide,Industrial Revolution,109.454545454545,31.2333333333333,140.687878787879,78.2212121212121,0.000814589419794478,1.77805912985923E-05,1,0
Greenhouse gas,Redox,77.5283018867924,86.3333333333333,163.861635220126,8.80503144654088,0.000595947729481211,0.000253360449749036,0,1
Greenhouse gas,Atmospheric methane,112.327586206897,28.3898305084746,140.717416715371,83.937755698422,0.000472450651931138,0.00172331130924333,1,1
United Nations Framework Convention on Climate Change,Montreal Protocol,15.3333333333333,22.6111111111111,37.9444444444444,7.27777777777778,0.000151726882815171,0.000193206168546036,0,0
Gross domestic product,Lists of countries by GDP,13,0,13,13,5.91362917147781E-05,0,0,0
Northern Hemisphere,Tropical cyclone,22,18,40,4,0.000108923832534559,2.36450406497657E-05,0,0
Fossil fuel,Bottom ash,14.2,0,14.2,14.2,7.8930257113645E-06,0,0,0
Instrumental temperature record,North Atlantic oscillation,14,0,14,14,1.23045012502252E-05,0,0,0
Greenhouse gas,Year,265.8,120.925925925926,386.725925925926,144.874074074074,0.000578253491711265,0.000684330139303627,1,1
United Nations Framework Convention on Climate Change,Methane,536.609756097561,219.838709677419,756.44846577498,316.771046420142,0.0241894431073666,0.000206074383387798,1,1
Attribution of recent climate change,Water vapor,442.833333333333,60.4782608695652,503.311594202899,382.355072463768,0.00867359879921092,0.000461296372141148,1,1
Instrumental temperature record,Global warming,233.153846153846,296.892307692308,530.046153846154,63.7384615384615,0.00799177356202128,0.000128799860347794,1,1
Carbon cycle,Respiration (physiology),67.0333333333333,0,67.0333333333333,67.0333333333333,0.000834777555235002,0,1,0
World Meteorological Organization,Intergovernmental Panel on Climate Change,32.5217391304348,78.4938271604938,111.015566290929,45.972088030059,8.98774230556738E-05,0.000155468724878921,0,1
Climate change,Anthropocene,158.645161290323,204.295081967213,362.940243257536,45.6499206768905,0.00057555101871243,0.00110527157423683,1,1
Climate model,Troposphere,20.6153846153846,0,20.6153846153846,20.6153846153846,4.61436002614345E-05,0,0,0
IPCC Fourth Assessment Report,World Health Organization,1046.3,93.1666666666667,1139.46666666667,953.133333333333,0.00670959892249685,6.15503870847689E-05,1,0
World Meteorological Organization,Palau,148.777777777778,11.5,160.277777777778,137.277777777778,0.000482670599484815,1.59971066102827E-05,1,0
IPCC Fourth Assessment Report,Intergovernmental Panel on Climate Change,121.86301369863,78.2241379310345,200.087151629665,43.6388757675957,0.0019015767311648,0.000154934565160451,0,1
Intergovernmental Panel on Climate Change,United Nations Environment Programme,41.5588235294118,40.5238095238095,82.0826330532213,1.03501400560224,0.000405453332981347,0.000134131946431074,0,0
Kyoto Protocol,Carbon sink,27.55,18.4545454545455,46.0045454545455,9.09545454545455,2.917705095208E-05,0.000352690787473396,0,0
Northern Hemisphere,North America,397.433333333333,125,522.433333333333,272.433333333333,0.00327954256391298,6.07954476368809E-05,1,1
Fossil fuel,Coal,88.8985507246377,288.533333333333,377.431884057971,199.634782608696,0.00272765181484563,0.000372216065922149,1,1
Kyoto Protocol,Bangladesh,39.3935483870968,44.8461538461538,84.2397022332506,5.45260545905708,0.000107776813740714,1.38691137714804E-05,0,0
World Meteorological Organization,Geophysics,16.4615384615385,0,16.4615384615385,16.4615384615385,2.57135942966767E-05,0,0,0
Northern Hemisphere,Asia,279.548387096774,610.5,890.048387096774,330.951612903226,0.00238367154733456,0.000304092472005312,1,1
Attribution of recent climate change,El Niño–Southern Oscillation,82.1111111111111,13,95.1111111111111,69.1111111111111,0.00217117446795453,0.000326166043605891,1,0
Carbon dioxide,Ocean acidification,132.344086021505,54.9893617021277,187.333447723633,77.3547243193777,0.000925246085163384,0.00121234096966638,1,1
Climate change in the Arctic,Ozone depletion,55.5,37.3421052631579,92.8421052631579,18.1578947368421,0.000429688407281265,0.000258312040945462,0,0
Instrumental temperature record,Attribution of recent climate change,18.8666666666667,11,29.8666666666667,7.86666666666667,0.000248726703843838,0.000242595328937212,0,0
Carbon cycle,Peat,36.375,306.931034482759,343.306034482759,270.556034482759,0.000483183030479136,0.00176912633064595,0,1
Climate model,Sea surface temperature,13.8571428571429,16,29.8571428571429,2.14285714285714,1.67012284528326E-05,0.00137587066815719,0,0
Attribution of recent climate change,Coupling (physics),10,0,10,10,3.26443311976324E-06,0,0,0
Instrumental temperature record,National Climatic Data Center,18.2,0,18.2,18.2,0.000159958516252928,0,0,0
Climate change in the Arctic,Canada,132.932203389831,145.480769230769,278.4129726206,12.5485658409387,0.00138003529005199,1.09431306403231E-05,1,0
Intergovernmental Panel on Climate Change,Rajendra K. Pachauri,43.96,27.6585365853659,71.6185365853659,16.3014634146341,0.000315352592318826,0.00241390614290154,0,0
Climate change,Red giant,62.1,12,74.1,50.1,0.000145350623269792,7.69373793846292E-05,0,0
Kyoto Protocol,Costa Rica,31.695652173913,21.8382352941176,53.5338874680307,9.85741687979539,2.57351120920343E-05,1.972546090233E-05,0,0
Stratosphere,Airliner,11.3333333333333,0,11.3333333333333,11.3333333333333,4.43620412279935E-05,0,0,0
Northern Hemisphere,Sphere,12,19.3125,31.3125,7.3125,9.90216659405078E-06,0.000134530319389781,0,0
Carbon dioxide,Carboxylic acid,48.7042253521127,186.432835820896,235.137061173008,137.728610468783,0.000259952954378858,0.00100316844138576,0,1
Climate change,Deforestation,47.1654676258993,73.9235668789809,121.08903450488,26.7580992530816,0.000767245318966793,0.000174721791376792,0,1
Troposphere,Heat,175.133333333333,292.611111111111,467.744444444444,117.477777777778,0.00432760894800829,0.00146158666096129,1,1
Gross domestic product,International Monetary Fund,51.4090909090909,36.2727272727273,87.6818181818182,15.1363636363636,0.000857476229864282,4.55756808167162E-05,0,0
Carbon dioxide,Carbon monoxide,43.327868852459,40.9833333333333,84.3112021857924,2.34453551912569,0.000198685846854633,0.000164466863839629,0,1
Carbon cycle,Calvin cycle,44.8888888888889,0,44.8888888888889,44.8888888888889,0.000167702701300319,0,0,0
Climate model,Ocean current,32.525,20.0645161290323,52.5895161290323,12.4604838709677,0.000224003074403456,0.000104582759347168,0,0
Greenhouse gas,Limestone,14.575,15.4444444444444,30.0194444444444,0.869444444444445,4.22776254913052E-05,5.79964117327993E-05,0,0
Climate model,Climate,38.8837209302326,12.3333333333333,51.2170542635659,26.5503875968992,0.000575761937590436,5.37032763352884E-05,0,0
Climate change in the Arctic,Beaufort Sea,13.4285714285714,10.5,23.9285714285714,2.92857142857143,1.65400124014901E-05,0.000525183814335017,0,0
Attribution of recent climate change,Enteric fermentation,32.2272727272727,0,32.2272727272727,32.2272727272727,0.000231448308191214,0,0,0
World Meteorological Organization,List of states with limited recognition,127.541666666667,34.05,161.591666666667,93.4916666666667,0.000367800524028633,4.25812889937685E-05,0,0
Northern Hemisphere,South Pole,34.65,26.7727272727273,61.4227272727273,7.87727272727273,0.000190616706935477,7.35451850878834E-05,0,0
Climate change in the Arctic,Polar bear,94.5841584158416,117.553846153846,212.138004569688,22.9696877380046,0.00168092274969612,0.000151812647179639,0,1
World Meteorological Organization,Intergovernmental organization,3180.46875,179.888888888889,3360.35763888889,3000.57986111111,0.0122289769137583,0.000952983031133526,1,1
World Meteorological Organization,SYNOP,10,18.6428571428571,28.6428571428571,8.64285714285714,1.20156982694751E-06,0.00575574471838751,0,0
Fossil fuel,Renewable energy,71.1989795918367,259.452380952381,330.651360544218,188.253401360544,0.00155136864509988,0.000349166061225469,1,1
Climate model,Greenhouse gas,23.3055555555556,292.24,315.545555555556,268.934444444444,0.000144457017236356,0.000345749998521121,0,1
Climate model,Sea ice,46.4545454545455,0,46.4545454545455,46.4545454545455,0.000175965520399948,0,0,0
Attribution of recent climate change,Environmental impact of aviation,34.4666666666667,31.7594936708861,66.2261603375527,2.70717299578059,0.000337542384583519,0.000611229670340379,0,0
Intergovernmental Panel on Climate Change,Scientific opinion on climate change,113.555555555556,81.3684210526316,194.923976608187,32.187134502924,0.000879773474112393,0.00229646706515668,0,1
Attribution of recent climate change,Fertilizer,12,56.5,68.5,44.5,3.91731974371589E-06,0.000429608789871878,0,1
Gross domestic product,Real gross domestic product,121.673913043478,31.7333333333333,153.407246376812,89.9405797101449,0.00424340800932837,0.00201404755860201,1,0
Climate model,Electromagnetic radiation,421.682692307692,206.789473684211,628.472165991903,214.893218623482,0.00755084921442242,0.000345166296975319,1,1
Climate model,Stefan–Boltzmann law,70.1142857142857,13.1666666666667,83.2809523809524,56.9476190476191,0.000422523862095374,0.000120082324793808,0,0
Kyoto Protocol,Chile,34.4615384615385,28.0413223140496,62.502860775588,6.42021614748887,7.1168705044638E-05,1.46285582076216E-05,0,0
Fossil fuel,Redox,86.3979591836735,62.2631578947368,148.66111707841,24.1348012889366,0.000941271108424271,0.000182722258922847,1,1
Northern Hemisphere,South America,75.4814814814815,11.3333333333333,86.8148148148148,64.1481481481482,0.000560572653296541,7.472658859936E-06,0,0
Stratosphere,Rossby wave,61.9230769230769,27.7,89.6230769230769,34.2230769230769,0.00315100969310601,0.00101554480129051,0,0
Instrumental temperature record,Pacific decadal oscillation,12,13.5,25.5,1.5,1.05467153573359E-05,0.00256215600683242,0,0
Northern Hemisphere,Equator,152.453488372093,86.2857142857143,238.739202657807,66.1677740863787,0.00360631406151666,0.000304387769860672,1,1
Climate change,Continental climate,18.3076923076923,12,30.3076923076923,6.30769230769231,2.78530179856768E-05,0.000281214848143982,0,0
IPCC Fourth Assessment Report,United Nations Environment Programme,142.177419354839,130.835443037975,273.012862392813,11.341976316864,0.0018842624646153,0.000433059301262002,0,1
Climate change,Primary production,108.583333333333,21.9375,130.520833333333,86.6458333333333,0.000609957687988854,0.00133879531307213,1,0
Troposphere,Ideal gas,61.1304347826087,21.55,82.6804347826087,39.5804347826087,0.000772061690255,0.000207044310364705,0,0
Troposphere,Meteorology,124.285714285714,25.0666666666667,149.352380952381,99.2190476190476,0.00238866881408908,0.000212075320580613,1,0
IPCC Fourth Assessment Report,Halocarbon,21.4705882352941,0,21.4705882352941,21.4705882352941,7.80210776613257E-05,0,0,0
Climate model,Albedo,84.7096774193548,17.7333333333333,102.443010752688,66.9763440860215,0.000452138411516892,0.000299261409341231,0,0
Troposphere,Atmosphere,209.203703703704,63.2142857142857,272.417989417989,145.989417989418,0.00620340036615273,0.000261451579167538,1,0
World Meteorological Organization,United Nations Development Group,14,140.4375,154.4375,126.4375,1.34575820618121E-05,0.00584255522735782,0,1
Troposphere,Water vapor,10.75,10.5,21.25,0.25,2.36121285070875E-05,8.00884787002784E-05,0,0
World Meteorological Organization,Nauru,14,16.4166666666667,30.4166666666667,2.41666666666667,1.68219775772651E-06,9.83200546360052E-06,0,0
Kyoto Protocol,Liberia,14.25,14.8333333333333,29.0833333333333,0.583333333333334,1.00610520524414E-06,8.07140271184621E-06,0,0
Fossil fuel,Environmental law,10,15.6153846153846,25.6153846153846,5.61538461538462,1.11169376216401E-06,0.000337338185685561,0,0
