A,B,weight,backwardweight,SUM,Diff,Normalized weight,Normalized backward weight,Weight_greater_than_mean,Backward_weight_greater_than_mean
Hyperplane separation theorem,Support vector machine,40.1764705882353,73.0666666666667,113.243137254902,32.8901960784314,683,0.000295887461255886,1,0
False positives and false negatives,Sensitivity and specificity,166.044444444444,41.8571428571429,207.901587301587,124.187301587302,14944,0.0103466541109999,1,1
Data mining,Standard deviation,178.181818181818,92.4230769230769,270.604895104895,85.7587412587413,0.0744963892056252,0.00137011295021866,1,1
Standard deviation,Type I and type II errors,13.3333333333333,23.5555555555556,36.8888888888889,10.2222222222222,0.000121460563273362,0.000599332253404462,0,0
Feedforward neural network,Machine learning,10,24,34,14,8.75541741452524E-05,0.000128364941528766,0,0
Anomaly detection,Arithmetic mean,169.366666666667,67.6363636363636,237.00303030303,101.730303030303,0.0557053896417138,0.000305615186117184,1,0
Data mining,Cluster analysis,321.710280373832,505.614173228346,827.324453602178,183.903892854515,0.261672367920943,0.0282855718167114,1,1
Decision tree learning,Data analysis,595.507246376812,87.4893617021277,682.996608078939,508.017884674684,0.166752565814304,0.00173282326298374,1,1
Statistical hypothesis testing,Statistical significance,413.258064516129,343.904761904762,757.162826420891,69.3533026113671,0.298018598537939,0.0803115938604222,1,1
Naive Bayes classifier,Data mining,55,26.7857142857143,81.7857142857143,28.2142857142857,3795,0.000206997109492363,1,0
Posterior probability,Conditional probability distribution,46.36,48.32,94.68,1.96,0.0662449749461771,0.00073030253749904,0,0
Arithmetic mean,Anomaly detection,18.1923076923077,12.6666666666667,30.8589743589744,5.52564102564103,0.00382419999029801,0.000111695553194272,0,0
Hierarchical clustering,Mixture model,12,431.870967741935,443.870967741935,419.870967741935,0.000566299515813914,0.00987039758061722,0,1
Ensemble learning,Boosting (machine learning),53.5,25.5384615384615,79.0384615384615,27.9615384615385,0.0548717948717949,0.000318278484086875,0,0
Statistical classification,Data analysis,30.1052631578947,102.086206896552,132.191470054446,71.980943738657,0.00833035993854175,0.00249514750489464,0,1
K-means clustering,Arithmetic mean,82,14,96,68,8856,1.15016467893564E-05,1,0
K-means clustering,Fuzzy clustering,643.032258064516,999.625,1642.65725806452,356.592741935484,19934,0.129896287633295,1,1
Naive Bayes classifier,Prior probability,536.214285714286,33.3636363636364,569.577922077922,502.850649350649,75070,0.000458520453198118,1,0
Statistical hypothesis testing,Type I and type II errors,313.065573770492,212.61797752809,525.683551298582,100.447596242402,0.22212400188428,0.0267480288471053,1,1
Decision tree learning,Statistical classification,63.3932584269663,458.59375,521.987008426966,395.200491573034,0.0457930385166367,0.00927745973985497,0,1
Backpropagation,Linear separability,39.8421052631579,118.785714285714,158.627819548872,78.9436090225564,757,0.00116750297930894,1,0
Conditional probability distribution,Likelihood function,113.485714285714,176.025641025641,289.511355311355,62.5399267399267,0.410606295549698,0.00706140231323928,1,1
Random forest,Decision tree learning,55.5522388059701,301.565789473684,357.118028279654,246.013550667714,3722,0.00758553125858457,1,1
Standard deviation,Statistical hypothesis testing,307.546391752577,72.9253731343284,380.471764886906,234.621018618249,0.0905852880892735,0.00561631789784646,1,1
Statistical classification,Precision and recall,120.377777777778,70.7971014492754,191.174879227053,49.5806763285024,0.0394454193943013,0.0049798207672288,1,1
Standard deviation,Data mining,131.701754385965,243.74,375.441754385965,112.038245614035,0.0227951112123282,0.0033635650311779,0,1
Sample (statistics),Statistical significance,55.3846153846154,39.1063829787234,94.4909983633388,16.278232405892,1440,0.00255491396973581,1,0
Conditional probability,Conditional probability distribution,90.6483516483517,25.4705882352941,116.118939883646,65.1777634130575,0.0770790506447393,0.00104708939979167,1,0
Cluster analysis,OPTICS algorithm,256.694915254237,295.774193548387,552.469108802624,39.0792782941498,0.0615770556856622,0.128132030911556,1,1
Conditional probability distribution,Poisson regression,64.85,14.7,79.55,50.15,0.0670388173877087,9.42796314628447E-05,0,0
Data mining,Association rule learning,491.195652173913,884.387755102041,1375.58340727595,393.192102928128,0.0858798935765868,0.0185563831859942,1,1
Likelihood function,Conditional probability distribution,43.025,69.943661971831,112.968661971831,26.918661971831,0.0894250504455664,0.0060044410616229,0,0
Type I and type II errors,Standard deviation,21.6363636363636,107.162162162162,128.798525798526,85.5257985257985,476,0.00113035743812255,1,1
Prior probability,Conditional probability,123.259259259259,36.1666666666667,159.425925925926,87.0925925925926,9984,0.00774457353011155,1,0
Joint probability distribution,Naive Bayes classifier,59.9047619047619,103.023255813953,162.928017718715,43.1184939091916,0.0837419841569219,0.00698733761932101,0,1
Data mining,Outlier,178.181818181818,92.4230769230769,270.604895104895,85.7587412587413,0.0744963892056252,0.00182752582435446,1,1
Genetic algorithm,Fitness function,85.2083333333333,66.12,151.328333333333,19.0883333333333,0.00872496106832775,0.00624697665981376,0,0
Statistical dispersion,Interquartile range,36.1666666666667,54.7,90.8666666666667,18.5333333333333,0.00531377602556489,0.00339761802929281,0,0
Conditional probability,Posterior probability,16.5263157894737,30.5769230769231,47.1032388663968,14.0506072874494,0.00293403102223883,0.000987062650542574,0,0
Conditional probability distribution,Conditional independence,99.3421052631579,155.222222222222,254.56432748538,55.8801169590643,0.390241381092676,0.0127778578108886,1,1
K-means clustering,Data mining,281.5,624.538461538462,906.038461538462,343.038461538462,46166,0.00896325083716531,1,1
Anomaly detection,Support vector machine,71.7758620689655,211.296296296296,283.072158365262,139.520434227331,0.0456409244397667,0.00616072250534609,0,1
Standard deviation,Precision and recall,174.857142857143,384.387096774194,559.244239631336,209.529953917051,0.0148667729446595,0.0242945933520157,0,1
Bootstrap aggregating,Random forest,115.135922330097,134.192307692308,249.328230022405,19.0563853622106,23718,0.0233070543530661,1,1
Confidence interval,Type I and type II errors,87.8928571428571,79.7058823529412,167.598739495798,8.18697478991596,0.0265530170204731,0.00287297831378436,1,1
Likelihood function,Conditional probability,81.8787878787879,121.112903225806,202.991691104594,39.2341153470186,0.0935992586883287,0.0255229329109536,1,1
Naive Bayes classifier,Machine learning,15.8,25.0851063829787,40.8851063829787,9.28510638297872,237,0.00039412048453754,1,0
DBSCAN,Anomaly detection,295.774193548387,414.866666666667,710.640860215054,119.09247311828,0.201370434629829,0.0182916165138936,1,1
Cluster analysis,K-medoids,35.0454545454545,11,46.0454545454545,24.0454545454545,0.00313475800156128,2.33715351699111E-05,0,0
Support vector machine,Decision tree learning,134.710526315789,251.75,386.460526315789,117.039473684211,5119,0.00366616910647678,1,1
Ensemble learning,AdaBoost,43.6779661016949,19.4545454545455,63.1325115562404,24.2234206471495,0.0508284023668639,0.000172906099060651,0,0
Decision tree learning,Decision tree model,623.939393939394,955.53125,1579.47064393939,331.591856060606,0.0835589031422855,0.147175332957898,1,1
Statistical classification,Decision tree learning,73.1044776119403,196.02752293578,269.13200054772,122.92304532384,0.0356661739326726,0.00707186379869002,1,1
Standard deviation,Student's t-test,680.651785714286,499.143884892086,1179.79567060637,181.507900822199,0.231482578000455,0.060751865741888,1,1
Statistical significance,Sample (statistics),19.0714285714286,61.8636363636364,80.9350649350649,42.7922077922078,267,0.00137778835105764,1,1
Cluster analysis,Precision and recall,59.6164383561644,66.3571428571429,125.973581213307,6.74070450097848,0.0176945094977882,0.00189406488956215,0,1
DBSCAN,Hierarchical clustering,286.84375,414.866666666667,701.710416666667,128.022916666667,0.201590055564096,0.00887475443969467,1,1
Conditional probability distribution,Linear regression,146.734693877551,168.390243902439,315.12493777999,21.655550024888,0.185816922520287,0.00245281597769444,1,1
DBSCAN,Cluster analysis,12.6666666666667,20.8571428571429,33.5238095238095,8.19047619047619,0.000834559550216327,3.2156210465481E-05,0,0
Conditional probability distribution,Naive Bayes classifier,86.32,40.8260869565217,127.146086956522,45.4939130434783,0.111541841112317,0.000987375473971773,1,0
Cluster analysis,Standard deviation,36.0196078431373,13.125,49.1446078431373,22.8946078431373,0.00746893702836326,2.99338035316187E-05,0,0
Boosting (machine learning),AdaBoost,46.5172413793103,18.4285714285714,64.9458128078818,28.0886699507389,4047,0.000104228442891701,1,0
Random forest,Statistical classification,66.6888888888889,135.902777777778,202.591666666667,69.2138888888889,6002,0.00154650670450564,1,1
Cluster analysis,Hierarchical clustering,93.5242718446602,268.4,361.92427184466,174.87572815534,0.0783323575331772,0.0153108410195343,1,1
Outlier,Data mining,39.537037037037,96.8153846153846,136.352421652422,57.2783475783476,0.0273161120280454,0.00086842187335696,0,1
Decision tree model,Decision tree learning,28.8235294117647,200.896551724138,229.720081135903,172.073022312373,490,0.00192823880241344,1,1
Arithmetic mean,Central tendency,127.280701754386,359.296296296296,486.576998050682,232.01559454191,0.117313196319713,0.0111250595377804,1,1
Linear regression,Regression analysis,475.765100671141,283.576086956522,759.341187627663,192.189013714619,0.14960345766346,0.00803396752477492,1,1
Confidence interval,Data mining,17.8709677419355,76.7647058823529,94.6356736242884,58.8937381404175,0.00298869797426699,0.000540262455775068,0,1
Support vector machine,Machine learning,48,46.2307692307692,94.2307692307692,1.76923076923077,2688,0.000602713514521785,1,0
Receiver operating characteristic,Statistical classification,54.3913043478261,27.7777777777778,82.1690821256039,26.6135265700483,1251,7.90243589425466E-05,1,0
Cluster analysis,Spectral clustering,141.148148148148,40.780487804878,181.928635953026,100.36766034327,0.0154948933125163,0.00899969857468889,1,0
Linear separability,Support vector machine,30,93.7857142857143,123.785714285714,63.7857142857143,1440,0.00070894203764412,1,0
Backpropagation,Machine learning,22.0434782608696,38.7575757575758,60.8010540184453,16.7140974967062,1014,0.000855097709454646,1,0
Central tendency,Interquartile range,112.714285714286,127.827160493827,240.541446208113,15.1128747795415,0.0751134476448375,0.00918749988908272,1,1
Conditional independence,Conditional probability,13.8,16.875,30.675,3.075,138,0.000229431078903897,1,0
Student's t-test,Statistical hypothesis testing,293,19.3269230769231,312.326923076923,273.673076923077,12013,0.000577609444058094,1,0
Type I and type II errors,Precision and recall,400.808219178082,194.283783783784,595.092002961866,206.524435394298,58518,0.0293121323113402,1,1
Cluster analysis,Statistical classification,89.4391891891892,459.352941176471,548.79213036566,369.913751987281,0.0538194444444444,0.00863941706575285,1,1
Data mining,Arithmetic mean,138.25,92.4230769230769,230.673076923077,45.8269230769231,0.0252223489167617,0.000987087758386549,1,1
Statistical hypothesis testing,Student's t-test,359.36496350365,176.820895522388,536.185859026038,182.544067981262,0.572646540543999,0.0207471023318818,1,1
K-means clustering,Cluster analysis,97.8,39.6304347826087,137.430434782609,58.1695652173913,24939,0.00120453640435422,1,0
Anomaly detection,Data mining,146.957446808511,135.615384615385,282.572831423895,11.342062193126,0.302898741393676,0.00389264964304038,1,1
Joint probability distribution,Conditional probability,22.780487804878,39.3770491803279,62.1575369852059,16.5965613754498,0.0103623493909069,0.00408217371501601,0,0
Backpropagation,Statistical classification,68.6119402985075,92.1481481481482,160.760088446656,23.5362078496407,9194,0.00157290084039245,1,0
Confidence interval,Statistical significance,98.3076923076923,138.292682926829,236.600375234522,39.984990619137,0.0482615380465568,0.0157631797697519,1,1
Data analysis,Anomaly detection,11,63.3913043478261,74.3913043478261,52.3913043478261,5.94668526357331E-05,0.00214279100733223,0,1
Data mining,Anomaly detection,238.191011235955,241.765432098765,479.95644333472,3.5744208628104,0.161147852527556,0.0575614215316694,1,1
Statistical significance,Statistical hypothesis testing,348.716981132075,123.396226415094,472.11320754717,225.320754716981,36964,0.00375877190461685,1,1
Type I and type II errors,Null hypothesis,22.2428571428571,89.5106382978723,111.753495440729,67.2677811550152,1557,0.00308092273892347,1,1
Sample (statistics),Confidence interval,44.9259259259259,62.6190476190476,107.544973544974,17.6931216931217,2426,0.00254114873449827,1,0
Expectation–maximization algorithm,Mixture model,39,156.490196078431,195.490196078431,117.490196078431,468,0.00588404863242501,1,1
Support vector machine,Linear regression,607.2,26.25,633.45,580.95,9108,0.000149215340473879,1,0
Confidence interval,Precision and recall,18.6666666666667,41.71875,60.3854166666667,23.0520833333333,0.00211474658106978,0.00272182629447306,0,0
Poisson regression,Arithmetic mean,10.5,14,24.5,3.5,21,8.62623509201728E-06,1,0
Cluster analysis,Arithmetic mean,35.7272727272727,12.6666666666667,48.3939393939394,23.0606060606061,0.00319574551131928,7.80468889277754E-06,0,0
OPTICS algorithm,Hierarchical clustering,47.969696969697,239.28125,287.250946969697,191.311553030303,1583,0.00545990637511988,1,1
Precision and recall,Statistical classification,55,19.4705882352941,74.4705882352941,35.5294117647059,1540,5.23141256199659E-05,1,0
Confidence interval,Student's t-test,258.708333333333,77.9565217391304,336.664855072464,180.751811594203,0.133984301243493,0.00313999784595798,1,1
Joint probability distribution,Boosting (machine learning),12.6666666666667,26.2608695652174,38.9275362318841,13.5942028985507,0.00042159451483347,0.000193012253402081,0,0
Joint probability distribution,Linear regression,167.112903225806,121.95,289.062903225806,45.1629032258065,0.229902145694189,0.00693211838887223,1,1
Type I and type II errors,Sample (statistics),25.7142857142857,136.321428571429,162.035714285714,110.607142857143,360,0.00386408386185672,1,1
Joint probability distribution,Probability density function,111.924812030075,105.359550561798,217.284362591873,6.56526146827744,0.165154103889764,0.00722300021414035,1,1
OPTICS algorithm,Anomaly detection,16.0909090909091,239.28125,255.372159090909,223.190340909091,177,0.0112533269843229,1,1
Sample (statistics),Precision and recall,40.9545454545455,72.3571428571429,113.311688311688,31.4025974025974,901,0.00309798880483282,1,1
Cluster analysis,Outlier,32.4852941176471,17.2222222222222,49.7075163398693,15.2630718954248,0.0089814272703617,0.000117880359040758,0,0
Naive Bayes classifier,Bayes' theorem,182.734693877551,50.6190476190476,233.353741496599,132.115646258503,8954,0.000649254670297118,1,0
Cluster analysis,Correlation and dependence,31.0731707317073,13.9090909090909,44.9822616407982,17.1640798226164,0.00517987249544627,9.52407630465839E-05,0,0
Data mining,Data analysis,79.4325842696629,126.831460674157,206.26404494382,47.3988764044944,0.107480045610034,0.0190273433779771,1,1
Likelihood function,Probability density function,71.1595744680851,37.9767441860465,109.136318654132,33.1828302820386,0.115855929194343,0.00251576396495493,1,0
Backpropagation,Artificial neural network,32.8125,25.2631578947368,58.0756578947368,7.54934210526316,1575,0.00329131572631796,1,0
Cluster analysis,Mixture model,37.8142857142857,649.645833333333,687.460119047619,611.831547619048,0.0107622625552953,0.0229898870448451,0,1
Biclustering,Hierarchical clustering,14.7142857142857,56.4166666666667,71.1309523809524,41.7023809523809,103,0.000965484293053718,1,0
Statistical hypothesis testing,Precision and recall,206.184210526316,316.322580645161,522.506791171477,110.138370118846,0.182263345526871,0.0399853612638245,1,1
Conditional probability distribution,Posterior probability,107.884057971014,155.222222222222,263.106280193237,47.3381642512077,0.384762495477335,0.0138759901666211,1,1
Quartile,Interquartile range,143.275362318841,442,585.275362318841,298.724637681159,0.120625701595978,0.0298074653538794,1,1
Joint probability distribution,Conditional independence,130.246268656716,124.929824561404,255.17609321812,5.3164440953129,0.580901768478044,0.0488499241972107,1,1
Statistical hypothesis testing,Statistical population,209.758620689655,96.7432432432432,306.501863932898,113.015377446412,0.0707535373860854,0.00173373728273794,1,0
Type I and type II errors,Statistical hypothesis testing,414.776119402985,18.6923076923077,433.468427095293,396.083811710677,27790,0.00041898237285408,1,0
Poisson regression,Linear regression,73.6206896551724,25.3076923076923,98.9283819628647,48.3129973474801,2135,0.000233770700075745,1,0
Statistical classification,Multiclass classification,100.58024691358,184.065934065934,284.646180979514,83.4856871523538,0.0593246874294577,0.00759603772532455,1,1
Confidence interval,Statistical hypothesis testing,23.5505617977528,70.9019607843137,94.4525225820665,47.3513989865609,0.0113074204946996,0.00207824452707868,0,1
Fitness function,Mutation (genetic algorithm),52.6666666666667,198.28125,250.947916666667,145.614583333333,1264,0.00795929657129309,1,1
K-means clustering,Data analysis,123.275862068966,10.5,133.775862068966,112.775862068966,14300,3.53981405862438E-05,1,0
Expectation–maximization algorithm,Bayesian network,12,0,12,12,24,0,1,0
Hierarchical clustering,Data analysis,25.76,0,25.76,25.76,0.012156562939472,0,0,0
Naive Bayes classifier,Joint probability distribution,99.551724137931,0,99.551724137931,99.551724137931,2887,0,1,0
Hierarchical clustering,Biclustering,29.2,0,29.2,29.2,0.0055119819539221,0,0,0
K-means clustering,Spectral clustering,33.7619047619048,0,33.7619047619048,33.7619047619048,709,0,1,0
Mutation (genetic algorithm),Natural selection,14,0,14,14,126,0,1,0
Naive Bayes classifier,Standard deviation,50.6071428571429,0,50.6071428571429,50.6071428571429,1417,0,1,0
Cluster analysis,Data analysis,119.078431372549,191.745762711864,310.824194084413,72.6673313393154,0.0246918097840229,0.00476737100538305,1,1
Standard deviation,Confidence interval,362.662337662338,201.393442622951,564.055780285289,161.268895039387,0.084794655735216,0.0118699666172286,1,1
Linear regression,Arithmetic mean,68,29.3846153846154,97.3846153846154,38.6153846153846,0.0137766278495545,0.000470745972164372,0,0
Standard deviation,Statistical significance,16.625,20.8333333333333,37.4583333333333,4.20833333333333,0.000807712745767859,0.00139005112608042,0,0
Decision tree learning,Random forest,240.870967741935,410.6875,651.558467741935,169.816532258065,0.18181670609911,0.0731588106209982,1,1
Naive Bayes classifier,Conditional probability,959.105263157895,33.3636363636364,992.468899521531,925.741626794258,72892,0.00124742527344786,1,0
Cluster analysis,Single-linkage clustering,455.592592592593,277.323529411765,732.916122004357,178.269063180828,0.10002764767109,0.0150694257987803,1,1
Statistical hypothesis testing,Standard deviation,89.2261904761905,108.388349514563,197.614539990754,19.1621590383726,0.0435885058941896,0.00318267602501896,1,1
Cluster analysis,DBSCAN,182.310344827586,365.103448275862,547.413793103448,182.793103448276,0.0214960642727036,0.0401141138183044,1,1
Likelihood function,Statistical model,45.2075471698113,18,63.2075471698113,27.2075471698113,0.0207497986507435,0.000378134489833551,0,0
Statistical significance,Statistical population,14.375,61.8636363636364,76.2386363636364,47.4886363636364,115,0.000329601402682825,1,0
AdaBoost,Machine learning,11.5,0,11.5,11.5,23,0,1,0
Precision and recall,Statistical hypothesis testing,60.7727272727273,0,60.7727272727273,60.7727272727273,1337,0,1,0
Anomaly detection,Outlier,19,0,19,19,0.00104152962329518,0,0,0
Cluster analysis,Clustering high-dimensional data,11,0,11,11,4.47241738225345E-05,0,0,0
Hierarchical clustering,Standard deviation,12,0,12,12,0.00113259903162783,0,0,0
Backpropagation,Gradient descent,202.915254237288,0,202.915254237288,202.915254237288,11972,0,1,0
Precision and recall,Type I and type II errors,60.7727272727273,0,60.7727272727273,60.7727272727273,1337,0,1,0
Expectation–maximization algorithm,Probability density function,10.5,0,10.5,10.5,21,0,1,0
Naive Bayes classifier,Likelihood function,140.787878787879,0,140.787878787879,140.787878787879,9292,0,1,0
Joint probability distribution,Conditional probability distribution,170.610778443114,180.481481481481,351.092259924595,9.87070303836774,0.632214258770275,0.0294599690830532,1,1
Genetic algorithm,Mutation (genetic algorithm),38.6666666666667,26.3913043478261,65.0579710144928,12.2753623188406,0.0039592977366299,0.000761433099885722,0,0
Descriptive statistics,Interquartile range,39.2967032967033,275.38202247191,314.678725768613,236.085319175207,0.0620908790998906,0.0434955446748172,0,1
Data mining,Statistical classification,346.927272727273,387.646666666667,734.573939393939,40.7193939393939,0.290095020904599,0.018380117597729,1,1
Statistical classification,Naive Bayes classifier,29.6666666666667,26.2,55.8666666666667,3.46666666666667,0.00388847220907456,0.000550995472163162,0,0
Statistical classification,Data mining,126.514018691589,157.013605442177,283.527624133766,30.4995867505881,0.0985734986783564,0.00318513352279549,1,1
Statistical classification,Feedforward neural network,165.413793103448,45.7173913043478,211.131184407796,119.6964017991,0.0349307138332035,0.00118405228522654,1,0
Cluster analysis,Anomaly detection,132.836363636364,309.857142857143,442.693506493506,177.020779220779,0.0594099661722613,0.0255018584082502,1,1
Conditional probability,Naive Bayes classifier,664.290322580645,316.285714285714,980.576036866359,348.004608294931,0.192421977200523,0.0093122440867881,1,1
Type I and type II errors,Confidence interval,25.7142857142857,136.321428571429,162.035714285714,110.607142857143,360,0.00184402371094675,1,1
Hierarchical clustering,Arithmetic mean,12,0,12,12,0.00113259903162783,0,0,0
DBSCAN,Data analysis,10,0,10,10,0.000219620934267454,0,0,0
Naive Bayes classifier,Conditional independence,99.551724137931,0,99.551724137931,99.551724137931,2887,0,1,0
Conditional probability,Data mining,16,0,16,16,0.00194356195103719,0,0,0
Naive Bayes classifier,Conditional probability distribution,88.027027027027,0,88.027027027027,88.027027027027,6514,0,1,0
Feedforward neural network,Statistical classification,29.3928571428571,0,29.3928571428571,29.3928571428571,0.00720570853215427,0,0,0
Hierarchical clustering,DBSCAN,29.2,0,29.2,29.2,0.0055119819539221,0,0,0
Hierarchical clustering,Correlation and dependence,12,0,12,12,0.00113259903162783,0,0,0
K-means clustering,Standard deviation,75.1320754716981,0,75.1320754716981,75.1320754716981,15928,0,1,0
Expectation–maximization algorithm,Conditional probability,15.7142857142857,0,15.7142857142857,15.7142857142857,110,0,1,0
Anomaly detection,Standard deviation,19,0,19,19,0.00104152962329518,0,0,0
Fuzzy clustering,Arithmetic mean,10,0,10,10,10,0,1,0
Expectation–maximization algorithm,Conditional probability distribution,11.5,0,11.5,11.5,69,0,1,0
Conditional probability distribution,Bayes' theorem,15.1428571428571,0,15.1428571428571,15.1428571428571,0.00547888561534088,0,0,0
