A,B,result,weight,backwardweight,SUM,Diff,Normalized_weight,Normalized_backward_weight,Weight_greater_than_mean,Backward_weight_greater_than_mean
Carbon dioxide,Carbon dioxide sensor,0,437.662382588775,148.407432033097,586.069814621871,289.254950555677,0.00383192149777443,0.0679616281100306,1,1
Carbon dioxide,Carbon monoxide,1,2983.95278688525,3899.19806808134,6883.15085496659,921.216688299923,0.00189322263021053,0.0227106088838418,1,1
Carbon dioxide,Carbon sequestration,0,445.286750082183,154.402756925292,599.689507007475,313.454289253775,0.00679892586219197,0.0561630529929777,1,1
Carbon dioxide,Carboxylic acid,0,43.4270466549296,81.4484701728549,124.875516827785,38.0214235179253,0.000429783490670721,0.0102676830869013,0,1
Carbon dioxide,Combustion,0,91.2814161121969,95.535494754317,186.816910866514,27.5459213578799,0.0119451502399433,0.0112347974481309,1,1
Carbon dioxide,Industrial Revolution,0,495.56467744934,102.727840136054,598.292517585395,447.207405110957,0.00102814426048984,0.00347432499795548,1,0
Carbon dioxide,Must,0,145.156676136364,82.4988727272727,227.655548863636,70.5421965909091,0.000759022497816591,0.00498154612346575,1,0
Carbon dioxide,Ocean acidification,0,1070.46960668109,390.088812713423,1460.55841939452,724.798492820603,0.0104117166041171,0.0323824137160882,1,1
Carbon dioxide,Pascal (unit),0,199.886402004748,22.3949879951981,222.281389999946,177.49141400955,0.00046420398583288,0.00126197111929667,0,0
Carbon dioxide,Sedimentary rock,0,84.3932547011309,80.525611055611,164.918865756742,16.3661225882466,0.00594224245342776,0.01306881735486,1,1
Climate change,Altimeter,0,114.492222222222,8.8,123.292222222222,105.692222222222,0.000161311324902989,0.000272837196804498,0,0
Climate change,Anthropocene,0,590.961599541535,251.404928364789,842.366527906323,561.043328823254,0.00411168457193659,0.0355522656868652,1,1
Climate change,Boundary current,0,164.455882352941,43.8858490566038,208.341731409545,120.570033296337,0.000567301652739408,0.00613033434233885,1,0
Climate change,Continental climate,0,163.294194691406,50.0147675661234,213.308962257529,119.058725370896,0.00382731616491875,0.000288167351200402,1,0
Climate change,Deforestation,1,399.445286566487,159.61243392278,559.057720489266,308.31634468674,0.0135304350453487,0.0216324320405918,1,1
Climate change,Historical document,0,115.99,13.0166666666667,129.006666666667,116.026666666667,1.87900777683511E-05,0.000118471118834572,0,0
Climate change,Ice age,0,353.058691453404,84.1532429515716,437.211934404976,272.86464649682,0.00122432860704168,0.00223714065234702,1,0
Climate change,Pliocene,1,230.666532797858,36.8082191780822,267.47475197594,195.736091397554,0.000660287661574649,0.00112096017958862,1,0
Climate change,Polar desert,0,233.576745122006,213.660094072459,447.236839194464,179.367882755137,0.00694806888114525,0.010449595952104,1,1
Climate change,Primary production,0,196.316869918699,52.3910410216718,248.707910940371,143.925828897027,0.0091090343228104,0.00496695392433255,1,0
Climate change,Red giant,0,176.838676470588,91.96375,268.802426470588,214.945073529412,0.000239123353802564,0.00258239120362855,0,0
Climate change,Tide gauge,0,184.835085470085,32.2389809444905,217.074066414576,152.596104525595,0.000632859433719841,0.00796292139712699,1,0
Climate change,Toba catastrophe theory,0,237.17,38.0572222222222,275.227222222222,199.112777777778,0.00114722186085625,0.000834921681455424,1,0
Climate change in the Arctic,Arctic Ocean Conference,0,152.079688503532,249.122434292866,401.202122796398,97.0427457893336,0.00922429961262758,0.0169543486601803,0,0
Climate change in the Arctic,Beaufort Sea,0,69.6890558057035,55.4283615384615,125.117417344165,14.8259506774982,0.00413584868308782,0.0011613272451461,0,0
Climate change in the Arctic,Canada,0,93.2608673978068,41.3795424403183,134.640409838125,54.391038125676,0.00276926436359311,0.000262325855132932,1,0
Climate change in the Arctic,European Space Agency,0,10.9753731343284,22.404945054945,33.3803181892734,11.4295719206167,0.000129390405525912,6.85797000656889E-05,0,0
Climate change in the Arctic,Greenland ice sheet,0,590.319791666666,75.6167409802587,665.936532646926,522.718435301793,0.00708916447188795,0.00551549831771201,1,0
Climate change in the Arctic,Habitat,1,54.3257142857143,49.49,103.815714285714,4.83571428571429,0.00355891798758021,0.00284901867491732,0,0
Climate change in the Arctic,Intergovernmental Panel on Climate Change,0,648.052638888889,480.062111111111,1128.11475,169.560527777778,0.0130242547394797,0.0218380956766146,1,1
Climate change in the Arctic,Ozone depletion,0,56.1225,23.4163533834587,79.5388533834585,32.7061466165413,0.0014667471848547,0.000372271686864303,0,0
Climate change in the Arctic,Polar bear,0,282.202087225232,235.953355629877,518.155442855109,56.658611171941,0.016841406216821,0.0150925353372375,1,1
Climate change in the Arctic,Younger Dryas,1,204.435,108.204989224138,312.639989224138,171.103322557471,0.00595259940766905,0.00556049387471559,0,1
Climate model,Albedo,0,390.574657778836,167.794248366013,558.368906144849,222.780409412823,0.010406039687441,0.010055840325926,1,0
Climate model,Chemical species,0,24.8651162790698,13.2940789473684,38.1591952264382,11.5710373317013,0.000552276911188723,0.000248742500611178,0,0
Climate model,Climate,1,100.04253875969,619.88101404741,719.9235528071,567.029435160041,0.00863663173951663,0.00696437872353337,0,1
Climate model,Colorado,0,47.741037735849,50.7494485294118,98.4904862652609,3.00841079356271,0.000863692919111538,0.000623895245012484,0,0
Climate model,Electromagnetic radiation,0,181.857781942634,171.405840630198,353.263622572832,32.5267024122608,0.0575164050829585,0.0180729233090654,1,1
Climate model,Energy,1,134.80053919079,129.641838596491,264.442377787282,9.73870059429935,0.0230992091661354,0.0110454837683094,1,0
Climate model,Greenhouse gas,0,89.1141225337486,99.3733811881189,188.487503721868,43.8109635678521,0.00954275989911952,0.00206782421303867,0,1
Climate model,Hadley Centre for Climate Prediction and Research,0,150.883333333333,54.7119047619048,205.595238095238,96.1714285714287,0.000545553375404359,0.000221264714792007,0,0
Climate model,Infrared,0,168.580800262092,170.006488941548,338.58728920364,11.2045986768661,0.0433175208423567,0.0134396850236391,1,1
Climate model,Land use,0,56.5558695652174,149.643333333333,206.199202898551,98.8092028985506,0.00102828774873639,0.0901396753078443,0,0
Climate model,Ocean current,0,46.3456297709923,66.1119155304292,112.457545301422,22.2583825336302,0.000984389425765513,0.00192393705751925,0,0
Climate model,Radiative forcing,0,169.125347985348,151.65,320.775347985348,17.475347985348,0.00560994914878343,0.0154808129683556,0,0
Climate model,Sea ice,0,159.854175475687,74.2826484018267,234.136823877513,85.5715270738606,0.0138069055619568,0.0102685279487404,0,0
Climate model,Sea surface temperature,0,76.143336236934,79.1969684802249,155.340304717159,15.5308215382216,0.00834773461048017,0.00411457419952483,0,1
Climate model,Stefan–Boltzmann law,0,100.272744360902,151.677989821883,251.950734182785,76.3947545390193,0.00394903807175186,0.00559774838947632,1,1
Climate model,Troposphere,1,46.8616714402619,43.2963235294118,90.1579949696738,3.5653479108501,0.00290492042295086,0.00485006847517267,0,0
Fossil fuel,Abiogenic petroleum origin,1,611.532958647318,575.909653972154,1187.44261261947,93.6581119002289,0.00719573570550068,0.102012060175496,1,1
Fossil fuel,Bottom ash,0,64.3052739726027,14.23984375,78.5451177226028,50.0654302226027,0.000151755732739276,0.00491324259994555,0,0
Fossil fuel,Coal,1,4617.26026781241,2760.18412555254,7377.44439336495,1912.57798793241,0.0322996066320103,0.0337955139172028,1,1
Fossil fuel,Energy development,0,108.246155950494,345.486552417588,453.732708368082,275.49973670482,0.00320683396544848,0.0354907929964047,1,1
Fossil fuel,Environmental law,0,42.19,9.48153846153846,51.6715384615385,33.8315384615385,2.305799516247E-05,9.57777914509531E-05,0,0
Fossil fuel,Fly ash,1,109.6728432124,47.3278723486802,157.00071556108,71.7547592307472,0.00358913024952505,0.00643101692505651,1,0
Fossil fuel,Fossil fuel power station,0,829.540594496461,739.282668065531,1568.82326256199,168.940628146102,0.0246717754472737,0.0634971503071026,1,1
Fossil fuel,Redox,0,132.161703286541,63.4539971860912,195.615700472632,68.7077061004494,0.0156218899558897,0.0164974119377234,1,1
Fossil fuel,Renewable energy,0,1564.20565578078,646.11932057962,2210.3249763604,1008.13177085944,0.0176378369244649,0.0183638084861543,1,1
Fossil fuel,Reserves-to-production ratio,0,99.3204147231061,105.330521816969,204.650936540075,6.79010709386293,0.00713408124333599,0.0753719468974665,1,1
Fossil fuel,Sawmill,0,47.21,16.3603846153846,63.5703846153844,30.8496153846154,0.000954601598906292,0.000416636711240993,0,0
Fossil fuel,Thorium,0,62.7191342873786,37.9515097416909,100.670644029069,27.0286152577617,0.00478210641042267,0.00311224408557884,0,0
Global warming,2009 United Nations Climate Change Conference,0,58.76,66.99375,125.75375,71.23375,3.64166824822451E-07,0.000332915131798706,0,0
Global warming,2010 United Nations Climate Change Conference,0,138.551875,4.668,143.219875,133.883875,8.58679312320408E-07,5.9268784700426E-05,1,0
Global warming,Abrupt climate change,0,455.708333333333,227.215060240964,682.923393574297,269.50672690763,2.82426577255159E-06,0.00760841561556318,1,1
Global warming,American Quaternary Association,0,50.3666666666667,2.26041666666667,52.6270833333333,51.49375,3.12148895113868E-07,1.00750587231994E-05,0,0
Global warming,Asian brown cloud,0,267.408,2.272,269.68,267.664,1.65726892940984E-06,3.24851729206344E-06,0,0
Global warming,Attribution of recent climate change,0,7434.73241758242,1026.16095238095,8460.89336996337,6408.57146520146,4.60769723947505E-05,0.0242706757496026,1,1
Global warming,Biosphere,0,11.845,2.67395833333334,14.5189583333334,9.17104166666665,7.3409735194383E-08,2.48634014217953E-05,0,0
Global warming,Canada,0,1.00217391304348,0.68,1.68217391304348,0.322173913043479,6.21100224358295E-09,2.85365947415785E-07,0,0
Global warming,Canadian Foundation for Climate and Atmospheric Sciences,0,83.7637931034483,7.2595588235294,91.0233519269777,76.5042342799188,5.19128566534506E-07,4.2972493512777E-05,1,1
Global warming,Carbon sequestration,0,20.7742753623189,85.2695945945945,106.043869956914,64.495319232276,1.28749181359478E-07,0.00267843802104734,0,0
Global warming,Carbon sink,0,62.418,5.51486486486485,67.9328648648648,64.2968648648649,3.86837387198227E-07,0.000110690517882988,0,0
Global warming,Caribbean,0,54.15375,189.746875,243.900625,135.593125,3.35619455237046E-07,0.000457276651282026,0,0
Global warming,Climate commitment,0,202.931666666667,13.7245762711865,216.656242937853,189.20709039548,1.25767496095861E-06,0.000448662931825952,1,0
Global warming,Climate model,0,2041.89214876033,10.8092307692308,2052.70137952956,2031.0829179911,1.26546865289983E-05,0.000311545593016598,1,0
Global warming,Climatic Research Unit,0,37.8925373134328,161.703947368421,199.596484681854,123.811410054988,2.34840112285553E-07,0.0100395881395699,0,0
Global warming,Cloud condensation nuclei,0,126.939285714286,1.4639534883721,128.403239202658,125.475332225914,7.86709949349921E-07,5.921050156327E-05,1,0
Global warming,Cloud forcing,0,90.2655555555556,0.625,90.8905555555556,89.6405555555556,5.59423430182117E-07,7.58092179157195E-07,0,0
Global warming,Coal,0,40.4815151515152,49.2815972222222,89.7631123737375,8.80008207070705,2.50885378433105E-07,0.0007079790013102,0,0
Global warming,Cosmic ray,0,15.0039473684211,1.98928571428571,16.9932330827067,13.0146616541354,9.2987404236914E-08,5.863786863033E-06,0,0
Global warming,Crop yield,0,152.511428571429,5.03793103448275,157.549359605911,152.526502463054,9.45194055343654E-07,7.36926366378E-05,0,0
Global warming,Cryosphere,0,55.5468926553672,1.57356321839081,57.120455873758,53.9733294369764,3.44253497737553E-07,1.79108797015569E-05,1,0
Global warming,Developing country,0,342.534027777778,155.732666666666,498.266694444445,293.198638888889,2.12286469178827E-06,0.00118268508514592,1,1
Global warming,Drought,1,1203.15803571429,141.467567567568,1344.62560328185,1061.69046814672,7.45660724345963E-06,0.00102682600012833,1,0
Global warming,Ecosystem,1,271.976363636364,499.163513513513,771.139877149877,230.61285012285,1.6855814971445E-06,0.00188565979704738,1,1
Global warming,Effects of global warming,0,12709.5,4101.6,16811.1,8607.9,7.87674993206424E-05,0.0117743986634094,0,0
Global warming,El Niño–Southern Oscillation,0,532.225,12.6928571428571,544.917857142857,520.267857142857,3.29848006026427E-06,0.000299018563188045,0,0
Global warming,European Academy of Sciences and Arts,0,51.07,0.84375,51.91375,50.57375,3.16507824092623E-07,8.30080111031515E-07,0,0
Global warming,European Geosciences Union,0,128.906818181818,275.668181818182,404.575,209.161363636363,7.9890378957178E-07,0.00415022575881376,0,0
Global warming,Extinction,0,221.979032258065,112.615151515152,334.594183773216,112.036119257087,1.37572156832165E-06,0.000139569643929894,0,0
Global warming,Extinction risk from global warming,0,1397.7,47.1,1444.8,1350.6,8.66228677764363E-06,0.00287405418598975,0,0
Global warming,Extreme weather,1,2051.39605263158,997.043010752688,3048.43906338427,1136.84695812111,1.2713587252215E-05,0.0253551452235814,1,1
Global warming,Fossil fuel,1,1069.88704663212,925.750431034483,1995.63747766661,144.136615597642,6.63065637662849E-06,0.00225727574742305,1,1
Global warming,George W. Bush,0,165.6,56.48125,222.08125,109.28125,1.02631086097001E-06,9.70673317862182E-06,0,0
Global warming,Germany,0,0.84375,0.5,1.34375,0.34375,5.2291653921706E-09,2.22057465452078E-08,0,0
Global warming,Global warming controversy,0,1874.79378109453,1192.14166666667,3066.93544776119,690.147885572139,1.16190894904369E-05,0.0236465479660288,1,1
Global warming,Glossary of climate change,0,241.408,321.321,562.729,79.913,1.49613316621406E-06,0.0974825358493542,1,1
Global warming,Greenhouse gas,1,20239.2906417112,2223.34646153846,22462.6371032497,18015.9441801728,0.00012543359784974,0.00282623760559637,1,1
Global warming,Group of 77,0,230.572727272727,1.01964285714286,231.59237012987,229.553084415584,1.42898124543162E-06,9.87902365626505E-07,0,0
Global warming,HadCM3,0,3.85,0.81875,4.66875,3.03125,2.38604880116821E-08,0.000252964121577261,0,0
Global warming,Hydrosphere,0,9.69166666666665,1.64333333333334,11.335,8.04833333333335,6.0064388652784E-08,9.7268472427249E-06,0,0
Global warming,Index of climate change articles,0,212.608,221.421,434.029,136.013,1.31764432082797E-06,0.0741827967594858,1,1
Global warming,India,0,28.49375,0.8,29.29375,27.69375,1.76590852021524E-07,4.54564644405159E-08,0,0
Global warming,Industrial Revolution,0,1686.99,8.98333333333333,1695.97333333333,1680.79333333333,1.04551700443708E-05,1.74683557604813E-05,0,0
Global warming,Instrumental temperature record,0,10984.6446153846,614.357692307692,11599.0023076923,10370.2869230769,6.80776574436291E-05,0.022156140551612,1,1
Global warming,International Union of Geodesy and Geophysics,0,56.3241935483871,1.98928571428571,58.3134792626728,54.3349078341014,3.49070842838688E-07,8.34425051926855E-06,1,0
Global warming,Ireland,0,0.729166666666665,0.7125,1.44166666666667,0.0166666666666667,4.51903182039433E-09,3.05462914846103E-07,0,0
Global warming,James Hansen,0,423.206818181818,302.616666666667,725.823484848485,264.609848484849,2.62283667836088E-06,0.0125741845014162,1,1
Global warming,Japan,0,0.83,0.66,1.49,0.17,5.14394936355745E-09,1.84234177047705E-07,0,0
Global warming,Joseph Fourier,0,401.1296875,53.415625,454.5453125,425.6859375,2.4860130129152E-06,0.00109253188335674,1,0
Global warming,Kyoto Protocol,0,471.69011299435,1287.28461538462,1758.97472837897,815.594502390265,2.92331332112484E-06,0.00763873515079179,1,1
Global warming,List of countries by greenhouse gas emissions per capita,0,29.5300595238095,6.1059375,35.6359970238095,23.4241220238096,1.83013410714835E-07,0.000167082455906017,0,0
Global warming,Mangrove,0,34.9225,6.5138888888889,41.4363888888889,28.4086111111111,2.16433218854017E-07,7.51083305548055E-05,0,0
Global warming,Maunder Minimum,0,0.691666666666665,0.6625,1.35416666666667,0.0291666666666667,4.28662446963119E-09,1.46132479846126E-06,0,0
Global warming,Methane,1,2317.71,67.9807692307693,2385.69076923077,2249.72923076923,1.43640757583261E-05,0.000115384874291906,1,1
Global warming,Mexico,0,1.55606060606061,0.980357142857145,2.53641774891775,0.575703463203465,9.64373128217135E-09,1.89408863561999E-06,0,0
Global warming,NASA,0,92.915,98.8892857142857,191.804285714286,39.6257142857143,5.75843439897516E-07,5.06071405372011E-05,1,0
Global warming,NASA Earth Observatory,0,19.7131578947369,12.7875,32.5006578947369,6.92565789473685,1.22172874706432E-07,5.98085502776385E-05,0,0
Global warming,National Climatic Data Center,0,23.9709677419355,8.97105263157895,32.9420203735145,14.9999151103566,1.48560776216849E-07,2.41083255168486E-05,0,0
Global warming,National Oceanic and Atmospheric Administration,0,48,23.7,71.7,24.3,2.97481408976815E-07,0.000157498106035434,0,0
Global warming,National Snow and Ice Data Center,0,77.0186046511628,1.77051282051282,78.7891174716756,75.24809183065,4.77325063105337E-07,6.0517472152322E-06,0,0
Global warming,New Zealand,0,0.84375,0.658333333333335,1.50208333333333,0.185416666666667,5.2291653921706E-09,6.99163107070935E-08,0,0
Global warming,Nitrous oxide,1,3048.41,157.136363636364,3205.54636363636,2891.27363636364,1.88926104570628E-05,0.000691627835951869,1,1
Global warming,Ocean current,0,55.2051724137931,8.96517857142855,64.1703509852217,46.2399938423645,3.4213567650965E-07,0.000159744256461362,0,0
Global warming,Orbital forcing,1,318.107692307692,6.59666666666665,324.704358974359,311.511025641026,1.97148176070949E-06,0.000148606894839284,1,0
Global warming,Pew Research Center,0,618.73,3.29230769230769,622.022307692308,619.362307692308,3.83459733700467E-06,1.89917282592524E-06,0,0
Global warming,Power station,0,4.38,3.59166666666667,7.97166666666665,0.788333333333335,2.71451785691344E-08,6.4240071257293E-05,0,0
Global warming,Proxy (climate),0,3228.91226415094,58.6630136986302,3287.57527784957,3170.24925045231,2.00112785375446E-05,0.00519787990069529,1,1
Global warming,Radiative cooling,0,210.575,0.5,211.075,210.075,1.30504474365193E-06,4.31902756230629E-07,0,0
Global warming,Radiosonde,0,1.18611111111111,1.06388888888889,2.25,0.122222222222222,7.35095842784145E-09,8.1662103112584E-06,0,0
Global warming,Renewable energy,1,266.698765432099,279.406201550388,546.104966982487,15.7074361182889,1.65287342735662E-06,0.000781561590073371,1,1
Global warming,Sea ice,0,1172.1734375,1.47462686567164,1173.64806436567,1171.70118936567,7.26457928651453E-06,3.11819768173996E-05,0,0
Global warming,Skeptical Science,0,72.936111111111,6.18235294117645,79.1184640522875,66.7537581699345,4.52023689554643E-07,0.000201428590593994,0,0
Global warming,Soot,0,258.6,77.1,335.7,181.5,1.60268109086259E-06,0.0022183220163425,0,0
Global warming,South Africa,0,1.45697674418605,1.08181818181818,2.53879492600423,0.375158562367865,9.02965613972745E-09,1.08547752391083E-06,0,0
Global warming,Southern Hemisphere,0,7.1924418604651,1.78230769230769,8.9747495527728,5.4101341681574,4.45753695548956E-08,6.17073784447205E-06,0,0
Global warming,Southern Ocean,0,15.984375,1.54875,17.533125,15.564375,9.9063633262787E-08,2.25521949528952E-05,0,0
Global warming,Special Report on Emissions Scenarios,0,165.987647058824,53.025,219.012647058823,125.237352941176,1.02871331499594E-06,0.00496274940060499,1,0
Global warming,Spring (season),0,18.3768292682927,11.2743902439025,29.6512195121951,7.10243902439025,1.13890938817877E-07,0.000237713099701683,0,0
Global warming,Thermodynamics,0,24.85,0.766666666666665,25.6166666666667,24.0833333333333,1.54008604439039E-07,4.46756788517962E-07,0,0
Global warming,Twomey effect,0,835.739534883721,0.6,836.339534883721,835.139534883721,5.17952029947578E-06,1.42983104163192E-05,0,0
Global warming,United Nations Environment Programme,0,71.5049549549549,249.084810126582,320.589765081537,177.579855171627,4.4315405726716E-07,0.0018796976410276,1,1
Global warming,United Nations Framework Convention on Climate Change,0,3790.43333333333,254.484905660377,4044.91823899371,3574.05157232704,2.34913218465143E-05,0.0079539381363995,1,1
Global warming,Wallace Smith Broecker,0,260.353125,78.5404761904762,338.893601190476,182.387351190476,1.61354613451077E-06,0.0253635508629774,0,0
Global warming,Wet-bulb temperature,1,206.951612903226,24.3,231.251612903226,182.651612903226,1.28258869575992E-06,0.000310293310178388,0,0
Global warming,World Meteorological Organization,0,16.7,1.75675675675676,18.4567567567568,17.4567567567568,1.03498740206517E-07,7.8102038751588E-06,0,0
Greenhouse gas,Absorption (electromagnetic radiation),0,973.997076612903,123.409258595988,1097.40633520889,947.980931983085,0.0019517465172312,0.0101177761733742,1,0
Greenhouse gas,Atmospheric methane,1,834.503930026092,667.340322379237,1501.84425240533,294.82394349283,0.00868614236033419,0.101702454390793,1,1
Greenhouse gas,Bio-energy with carbon capture and storage,0,344.418636108534,162.835203087622,507.253839196156,336.803253038609,0.00447164043123102,0.11536169575358,1,1
Greenhouse gas,Carbon emissions reporting,0,274.431176859672,322.054693737525,596.485870597198,296.023516877852,0.0051542568141284,0.138392856987194,1,1
Greenhouse gas,Diatomic molecule,0,268.824750505427,53.5789385964912,322.403689101918,215.245811908936,0.00695121345087963,0.00823867332330616,1,0
Greenhouse gas,Eddy covariance,0,69.2242301059374,47.9175287356322,117.14175884157,25.3891189013771,0.000901373273765875,0.00991673010445397,0,1
Greenhouse gas,Fossil fuel,1,1597.49965052858,1540.83608920759,3138.33573973618,103.536438679009,0.0225504627401144,0.0438205044106167,1,1
Greenhouse gas,Limestone,0,30.4560915492958,21.5846798644552,52.0407714137509,9.33101485944379,0.000735413016054805,0.00178882751453921,0,0
Greenhouse gas,Nitrogen trifluoride,0,470.376360544218,429.618276374443,899.994636918661,269.125249163558,0.00393948238110411,0.133098668069488,1,1
Greenhouse gas,Redox,1,87.2317532150491,69.0317673925455,156.263520607594,19.9609921118118,0.00686530543728811,0.0114807791116403,1,1
Greenhouse gas,Year,0,245.33106981982,154.263664261502,399.594734081322,91.0674055583172,0.0089984517428278,0.00741321991810307,1,1
Gross domestic product,Household final consumption expenditure,0,566.252884615385,12.5230769230769,578.775961538462,553.729807692308,0.00074895793244403,0.000419145797342492,0,0
Gross domestic product,International Monetary Fund,0,1644.14085606864,405.875308577768,2050.01616464641,1807.3617252364,0.000449103802669869,0.00301703557743694,0,1
Gross domestic product,Lists of countries by GDP,0,184930.792324769,648.351495726496,185579.143820495,184548.584941812,0.0784614125932989,0.0163305115250265,1,1
Gross domestic product,Monetization,0,42.3419117647059,13.7394230769231,56.0813348416288,28.6024886877828,0.0021829252297407,0.000541125377185861,0,0
Gross domestic product,Penn effect,0,291.567952738318,229.308417085427,520.876369823746,374.282955189599,0.00999757041824945,0.0253808206639105,1,0
Gross domestic product,Profit (accounting),0,146.8,27.385,174.185,158.385,1.18662166113777E-05,0.000187388692769317,0,0
Gross domestic product,Real gross domestic product,0,1352.82986036375,2482.4438490284,3835.27370939215,1170.59585460668,0.0207248194138969,0.160650299653455,1,1
Gross domestic product,Uneconomic growth,0,23.0315811965812,48.409737704918,71.4413189014992,25.3781565083369,0.000200331949873353,0.00747404938070846,0,1
Gross domestic product,United Nations,0,194.591129032258,20.0605,214.651629032258,174.530629032258,0.00503045876767742,7.75818615075332E-05,1,0
Instrumental temperature record,Antarctic Peninsula,0,17.2074074074074,7.60833333333332,24.8157407407408,9.59907407407407,0.000331569194822635,1.64524567608533E-06,0,0
Instrumental temperature record,Arctic oscillation,0,14.30875,15.0333333333333,29.3420833333333,4.67458333333333,0.000436216106815119,0.000696034647400961,0,0
Instrumental temperature record,Attribution of recent climate change,0,339.230327683616,267.883494208494,607.11382189211,150.426499858212,0.0124917598400097,0.0105849359916181,1,1
Instrumental temperature record,Celsius,1,156.796658986175,66.7368559627282,223.533514948903,90.059803023447,0.0210676648424058,0.00598159027202158,1,0
Instrumental temperature record,Central England temperature,1,1122.00962732919,39.2842329545455,1161.29386028374,1082.72539437465,0.013495894676456,0.0025575928343607,1,0
Instrumental temperature record,EdGCM,0,24.2416666666667,31.4901960784314,55.731862745098,7.78186274509803,0.000907840387625716,0.000574299053179694,0,0
Instrumental temperature record,Global warming,0,626.015384615385,10999.4892307692,11625.5046153846,10373.4738461538,0.0022496630174041,0.00477187397623116,1,1
Instrumental temperature record,IPCC Fourth Assessment Report,0,65.9500811688314,105.227058823529,171.177139992361,39.2769776546982,0.00320826955882827,0.000448546381820619,0,0
Instrumental temperature record,National Climatic Data Center,0,262.287166344294,89.9094444444442,352.196610788738,197.86227810015,0.00674997503265506,0.000377277496562436,1,0
Instrumental temperature record,North Atlantic oscillation,0,402.541047297298,534.735616438356,937.276663735656,142.757069141059,0.0516845986407591,0.00626152008406502,0,0
Instrumental temperature record,Pacific decadal oscillation,0,342.285555555556,149.496666666667,491.782222222222,193.088888888889,0.0262259970101938,0.0017222127582276,0,0
Instrumental temperature record,Stevenson screen,0,194.771621621622,16.6947916666667,211.466413288288,178.076829954955,0.00465351444360355,0.00286715588583614,1,0
