A,B,result,weight,backwardweight,SUM,Diff,Normalized_weight,Normalized_backward_weight,Weight_greater_than_mean,Backward_weight_greater_than_mean
Chromosomal crossover,Chromatid,1,330.462403941527,85.760071510596,416.222475452124,244.702332430931,0.0161806094156869,0.00791675430663854,1,1
Chromosomal crossover,Chromosomal inversion,0,27.7036069651741,20.1796526867628,47.8832596519369,7.69252570698279,0.00615907909984935,0.0128504424249512,0,0
Chromosomal crossover,Chromosome,1,446.728259904367,97.0959918984381,543.824251802805,358.01472100506,0.0249780879037911,0.00512216273687971,1,1
Chromosomal crossover,Coefficient of coincidence,0,161.255763688761,56.2310270830251,217.486790771786,128.069071581105,0.00407739032929967,0.125937608157285,1,1
Chromosomal crossover,Deletion (genetics),0,41.0876188033264,34.5608321524561,75.6484509557828,12.2029628570436,0.0147034926264338,0.00917885712006848,1,1
Chromosomal crossover,Drosophila,0,140.458644859813,27.7324675324675,168.191112392281,152.373822672654,0.00130823093316578,0.00245393085922821,0,0
Chromosomal crossover,Eukaryote,0,60.1617191069739,46.3841817280561,106.54590083503,13.7775373789178,0.013872345716851,0.00295174479045269,1,0
Chromosomal crossover,Gene duplication,0,34.280218446602,27.9628103616814,62.2430288082832,10.1252868727994,0.00863452237140412,0.00395203880774814,0,0
Chromosomal crossover,Genetic linkage,1,1136.60309223815,1833.61144590877,2970.21453814692,711.32948416721,0.0168224600391242,0.0564672241686226,1,1
Chromosomal crossover,Genetic recombination,0,2474.34033009856,2086.46140182648,4560.80173192504,436.021071727925,0.0269788224616935,0.0216492071513068,1,1
Chromosomal crossover,Holliday junction,0,413.707302771855,32.6458333333333,446.353136105188,389.779006751955,0.00203774448877862,0.00440963684879674,1,1
Chromosomal crossover,Linkage disequilibrium,0,39.9070887445887,29.334826125073,69.2419148696618,24.6277373804843,0.00255339399933857,0.0239671839484793,1,1
Chromosomal crossover,Meiosis,1,1948.59410775671,3968.8673291987,5917.46143695542,2025.85376121472,0.0360024875629919,0.0109290121927967,1,1
Chromosomal crossover,Mendelian inheritance,0,506.435161527096,386.210763651553,892.645925178649,136.071446983669,0.00635263310273677,0.00867693727327187,1,1
Chromosomal crossover,Nucleic acid sequence,0,56.5275806451613,30.5582244254169,87.0858050705782,27.2264990768873,0.0103883856510513,0.00361200590801762,0,0
Chromosomal crossover,Synapsis,0,1302.04772969025,690.891767179659,1992.93949686991,634.04403748941,0.0174373213813991,0.0477445028109095,1,1
Chromosomal crossover,Synaptonemal complex,0,650.383476404916,67.5639451421595,717.947421547075,587.324733244666,0.00786798747523748,0.0110592375642133,1,1
Chromosomal crossover,Thomas Hunt Morgan,0,431.380867726813,166.122317108928,597.503184835741,275.331401535225,0.00724384581670471,0.00580931901539142,1,1
Chromosomal crossover,Zygote,0,41.6653240926744,50.4077185792349,92.0730426719095,28.1266050128763,0.00528511958528061,0.021617777260986,1,0
Chromosome,Base pair,0,301.837186915055,380.158483861343,681.995670776398,186.778703053711,0.0123138405670168,0.0141421098722552,1,1
Chromosome,Chimpanzee,0,196.57183908046,111.512510469012,308.084349549472,85.059328611448,0.0043305165600144,0.00186034185563048,1,1
Chromosome,Chloroplast,0,110.992067885045,60.6438894438894,171.635957328935,50.348178441156,0.00727975771054003,0.00462909159242995,1,1
Chromosome,Durum,0,56.7577443609023,13.9987804878049,70.7565248487072,42.7589638730974,0.000384592588127322,0.000280734298070704,0,0
Chromosome,Euchromatin,0,381.259469202284,66.9052837492147,448.164752951499,314.35418545307,0.00422529619311393,0.0124834248503485,1,1
Chromosome,Gamete,0,260.842732126759,237.255873748282,498.098605875042,115.215065205185,0.00353051683441583,0.0123630478050498,1,1
Chromosome,Genus,0,48.2784255599473,34.6952249022164,82.9736504621638,17.4153684898987,0.00342636257910997,0.00317244043532642,0,0
Chromosome,Histone,0,4732.87321975395,1025.48785434078,5758.36107409473,3707.38536541316,0.00878978896437833,0.0283483841626098,1,1
Chromosome,Lampbrush chromosome,0,411.790686236138,334.589018966311,746.379705202449,114.198332730172,0.00220513186414281,0.105604328557079,1,1
Chromosome,Mitochondrion,0,489.85387568439,326.204931644633,816.058807329023,171.055706654635,0.00930089014112295,0.00512038694326093,1,1
Chromosome,Patau syndrome,0,729.20020545053,464.208766149093,1193.40897159962,271.897947191254,0.00401896714589964,0.0172722858613466,1,1
Chromosome,Polyploid,0,5.5,185.9,191.4,180.4,8.62609245539998E-07,0.00508520939902071,0,0
Chromosome,Sex-determination system,0,1834.20086996337,735.19697110904,2569.39784107241,1186.79610114567,0.00514229329211776,0.0177304124318477,1,1
Chromosome,Spirochaete,0,22.1545454545455,4.77095141700404,26.9254968715495,17.3835940375414,0.000186241975419901,0.000356521234625204,0,0
Chromosome,Wilhelm Roux,0,68.3458333333333,9.64186046511628,77.9876937984496,72.1960271317829,2.90877714028584E-05,0.00410855056163073,0,0
Chromosome,X0 sex-determination system,0,191.733168224299,25.8548607496095,217.588028973909,165.87830747469,0.00100902742857623,0.00178954554027382,1,0
Dictyate,Cytoplasmic polyadenylation element,0,9.50122727272727,23.7884615384615,33.2896888111888,14.2872342657343,0.000538880544031114,0.00465015297540915,0,1
Dictyate,Embryo,0,16.1159223300971,9.65958904109589,25.775511371193,6.4563332890012,0.00147307497680695,0.000418708549991182,0,0
Dictyate,Immature ovum,0,25.925692781389,25.7739449541285,51.6996377355174,7.16825217273946,0.00265422403610652,0.00791686729729836,0,0
Dictyate,Messenger RNA,0,2.59999999999999,2.295,4.89499999999999,0.304999999999999,4.93379438306486E-05,6.05719896117059E-06,0,0
Dictyate,Oocyte,1,28.4481292473801,57.3933333333334,85.8414625807135,28.9452040859532,0.00240729160922467,0.00456318567396189,0,1
Dictyate,Puberty,0,54.3992,34.5086405529954,88.9078405529953,19.8905594470045,0.0430119338787215,0.00135044600087014,0,0
Dictyate,Zygote,0,6.08884615384616,7.91666666666667,14.0055128205128,10.1355128205128,7.73277388884204E-05,0.000421349975753896,0,0
Eukaryote,Carl Linnaeus,0,117.447377622378,35.2871900826447,152.734567705022,136.330721551176,0.000510036090234611,0.00041299036102167,0,0
Eukaryote,Cell wall,0,902.852652436587,1691.21035063544,2594.06300307202,847.642997453326,0.0109250848141382,0.0236804970016685,1,1
Eukaryote,Cellulose,0,57.7891304347826,31.7506572120373,89.53978764682,26.0384732227453,0.0016302722295733,0.00141460903797775,1,1
Eukaryote,Chitin,0,647.845031124944,35.6459182229768,683.490949347921,614.8001925241,0.00379473624770821,0.00245133933480484,1,0
Eukaryote,Chlorophyll,0,89.7843951813214,116.81217481203,206.596569993352,39.1277796307087,0.00211118989735037,0.00443697310485674,1,1
Eukaryote,Dynein,0,49.2530753968255,22.5583062946139,71.8113816914393,26.6947691022115,0.000942583759684878,0.00447693658070371,1,1
Eukaryote,Endoplasmic reticulum,0,618.345015607986,4095.28905188144,4713.63406748942,3509.15596372655,0.00227038185249815,0.0141516819534839,1,1
Eukaryote,Heliozoa,0,164.138489321608,256.130613922894,420.269103244502,167.442010014098,0.00603981618955285,0.010871336162595,1,1
Eukaryote,Inner membrane,0,22.2797619047619,24.6812686567164,46.9610305614783,2.40150675195452,0.00019067901950573,0.0222201911092647,0,1
Eukaryote,Micrometre,0,101.066702246528,49.6163589743589,150.683061220887,51.4503432721686,0.00122727557881039,0.00152973224945996,1,1
Eukaryote,Monophyly,1,2635.2403319332,44.5561904761905,2679.79652240939,2610.2115912857,0.000980300143281116,0.00459119333432479,1,1
Eukaryote,Organism,0,10864.1370715936,3812.84630364383,14676.9833752374,7108.75148804267,0.0159328409137314,0.0164090672981918,1,1
Eukaryote,Peroxide,0,6.51134453781512,4.0385,10.5498445378151,3.29784453781512,0.000122792415970539,3.77011374470744E-05,0,0
Eukaryote,Pre-cell,1,440.428205128205,133.481474358974,573.909679487179,427.853269230769,0.00163584366168327,0.00762562306195524,1,0
Fungus,Algae,0,813.099848781356,1065.30729790864,1878.40714668999,256.271117166559,0.00234266551126414,0.0073233665798763,1,1
Fungus,Amanita,0,1597.48288590604,328.452207435572,1925.93509334161,1269.03067847047,0.000671148840641534,0.00194892273930519,1,1
Fungus,Choanozoa,1,202.84920411985,90.714747503232,293.563951623082,112.134456616618,0.00352043075770329,0.00589894345993465,1,1
Fungus,Cryptococcosis,0,310.158173076923,15.5959292687419,325.754102345665,297.518233719909,0.000545580214041542,0.00220735328091176,1,0
Fungus,Ecological succession,0,29.3366977225673,32.0612061441787,61.3979038667461,5.12450842161145,0.00100543569559552,0.00545282747479082,0,0
Fungus,Entomopathogenic fungus,0,212.012040133779,622.151041666667,834.163081800446,411.560998467113,0.000931356585512604,0.0333450531458184,1,1
Fungus,Glomeromycota,0,3306.50074258373,1133.14011855578,4439.64086113951,2196.93937597204,0.00105389940770405,0.0795249579933261,1,1
Fungus,Lactic acid,0,17.3266897506925,19.877057041898,37.2037467925905,3.69893871977694,0.0013552207919253,0.000982217479784661,0,0
Fungus,Mevalonate pathway,0,53.7374554367201,24.0839323239399,77.8213877606601,40.979810220553,0.000663012567233183,0.00216906057274916,0,0
Fungus,Multinucleate,0,71.8773611111111,32.6595597372627,104.536920848374,53.6123730447561,0.000597744910199392,0.00218819293466999,1,1
Fungus,Mycetoma,0,14.6540441176471,21.7285963382737,36.3826404559208,9.49269738191702,8.86340458659904E-05,0.000403452743643219,0,0
Fungus,Paleozoic,0,52.9186038186158,30.3629665379666,83.2815703565823,22.5556372806492,0.00189949055856773,0.000672138994284208,0,0
Fungus,Tinder,0,249.7,53.35,303.05,196.35,2.09284890209247E-05,0.000771946578692251,0,0
Fungus,Vegetative reproduction,0,11.2982484651499,12.6192741935484,23.9175226586983,12.2543590617318,3.99553915508115E-05,0.00219221296884233,0,0
Gamete,Anisogamy,0,1725.36080235072,783.668604922377,2509.0294072731,983.569411123739,0.0284150698851102,0.0594165792993766,1,1
Gamete,Chromosomal crossover,0,99.329571848063,54.6246553956512,153.954227243714,44.7049164524116,0.0100587649430883,0.0106140810136027,1,1
Gamete,Cytoplasm,0,16.2568783068783,49.0094545454546,65.2663328523329,37.5811476671477,0.000428826413103384,0.000859023838503232,0,1
Gamete,Genetic recombination,0,466.395476190476,74.3128645488117,540.708340739288,445.449753168666,0.00307599083333997,0.00400634833844643,1,1
Gamete,Genetics,0,136.524963550638,43.5932092004381,180.118172751076,92.9317543501994,0.00499418131354778,0.00200522103585153,1,1
Gamete,Heterogamy,0,1099.59736842105,3.8,1103.39736842105,1095.79736842105,0.000699069865374814,0.00138131588513268,0,0
Gamete,Isogamy,0,1217.36597372922,436.464758087827,1653.83073181705,896.105826167709,0.0207526595625015,0.0533822639857899,1,1
Gamete,Mating type,0,732.099061119293,49.0717103541113,781.170771473404,689.291484503784,0.0033551283398805,0.0189261083340679,1,1
Gamete,Meiosis,1,3149.94971275515,2413.55159570925,5563.50130846441,787.521319577841,0.0346489126555297,0.015583475052402,1,1
Gamete,Nucleic acid sequence,0,519.904683195592,14.31875,534.223433195592,513.347400137741,0.000539512653021681,0.00077852235731507,0,0
Gamete,Sex,1,5235.69898747181,33488.780792531,38724.4797800028,28321.7692587706,0.0355775842249292,0.0267093667721938,1,1
Gamete,Sperm,1,2554.67100600392,3204.58152329162,5759.25252929555,691.196170499649,0.0226212392465577,0.00902986634888187,1,1
Gamete,Zygote,0,1003.86702586207,12418.9232803392,13422.7903062012,11461.6437455229,0.0045143946628768,0.0551958921359988,1,1
Homologous chromosome,Allele,0,1896.16777572489,2521.67782213956,4417.84559786445,639.35033161966,0.0126261325703754,0.0179712895232148,1,1
Homologous chromosome,Anaphase,0,41.6433469819046,54.7158606328711,96.3592076147757,17.68760486158,0.00753943437265858,0.00864652828887563,1,1
Homologous chromosome,Autosome,1,556.115546218487,269.937103030303,826.052649248791,286.178443188184,0.0176820479667541,0.00699737455355215,1,1
Homologous chromosome,Centromere,0,501.959839150643,54.2455183292104,556.205357479853,456.083626392644,0.0171129834251752,0.00811529377407608,1,1
Homologous chromosome,Chromosome,1,2011.82169270312,262.921150709755,2274.74284341288,1769.01267648464,0.0255866107388661,0.00356915285716611,1,1
Homologous chromosome,Evolution,0,50.923947368421,65.1337322521648,116.057679620586,35.6249359466563,0.0106845189757138,0.00195639247632711,0,1
Homologous chromosome,Gamete,0,44.0882594022892,76.8039174589504,120.89217686124,32.7156580566611,0.00457636258129399,0.00300627318418129,1,1
Homologous chromosome,Heredity,0,72.4688553974991,392.383493589744,464.852348987243,324.402138192244,0.0118417443005334,0.00905678985726771,0,1
Homologous chromosome,Locus (genetics),0,3264.5464483922,58.9475765824595,3323.49402497466,3242.81010974599,0.0123646293866585,0.0115010443030157,1,1
Homologous chromosome,Natural selection,0,50.6328402629709,36.5347201440843,87.1675604070552,19.3450645633311,0.013990336697201,0.00405081463388929,0,0
Homologous chromosome,Ploidy,0,1349.08072909517,2834.03986965429,4183.12059874946,1524.55661537308,0.0118079682293852,0.0116767999786856,1,1
Homologous chromosome,Polyploid,0,557.5,257.396666666667,814.896666666667,310.396666666667,0.000884114332574277,0.0070409679860674,0,1
Homologous chromosome,Synteny,0,32.4679104477611,20.1008105369807,52.5687209847418,12.3670999107804,0.00319506688514787,0.00376757111179696,1,0
Homologous chromosome,X chromosome,0,98.8053571428571,61.8685439560439,160.673901098901,43.6096153846153,0.00500778637854373,0.00386224189326752,1,1
Homologous chromosome,Y chromosome,0,98.9737229148821,63.6190920581765,162.592814973059,38.3346366104456,0.0222302275924477,0.00290681245574227,1,1
Homologous recombination,Bacterial conjugation,0,70.1458085754707,41.5997665006226,111.745575076093,28.546042074848,0.00385692755047155,0.0119527562665306,1,1
Homologous recombination,Endonuclease,0,36.1199716290876,21.193051948052,57.3130235771396,14.9269196810357,0.0026124382913482,0.0106261402054161,0,0
Homologous recombination,Phosphorylation,0,28.078672985782,24.7847675241916,52.8634405099737,6.68864230369561,0.0018090561184687,0.00343915841390971,0,0
Homologous recombination,Phylogenetic tree,0,22.4196873424105,43.6179098107588,66.0375971531694,21.1982224683483,0.00103041458454231,0.00985697865254683,0,1
Homologous recombination,Protein subunit,0,9.9804469273743,28.0013948497854,37.9818417771597,18.0209479224111,0.000418298260122747,0.013051299413781,0,0
Homologous recombination,SCHEMA (bioinformatics),0,9.70166666666667,5.45625,15.1579166666667,4.24541666666667,0.000102221417807494,0.000711136453889155,0,0
Homologous recombination,Sequence motif,0,30.3304450378283,25.3594393592678,55.689884397096,4.97100567856049,0.00250474928982786,0.0108468183566624,0,0
Homologous recombination,Sperm,1,55.5003635115186,67.1292261615086,122.629589673027,22.6288626499899,0.00486516708728763,0.0043226057114405,1,0
Homologous recombination,Tumor suppressor gene,0,6.86,7.58,14.44,0.72,8.0311392791549E-06,0.000715634441087614,0,0
Homologous recombination,Viral evolution,1,142.022177257044,63.9358406520502,205.958017909095,80.3880055002692,0.00852852651473412,0.0105793682533373,1,1
Meiosis,Adaptation,0,62.9317226890756,29.3365184988023,92.2682411878779,35.2644349595042,0.00437990202020204,0.00277765199898769,0,0
Meiosis,Allele,1,321.767973365745,401.059591649212,722.827565014957,82.9373885745475,0.00241449069415111,0.0152220439382137,1,1
Meiosis,Amoebozoa,0,109.457389558233,76.2929721156037,185.750361673837,74.3434613452495,0.00408899068772465,0.0133507900110895,1,1
Meiosis,Animal,0,501.032620686918,429.814472024994,930.847092711911,382.089865776494,0.00861772205539874,0.00341706877623651,1,1
Meiosis,Archaea,0,156.771116795124,120.953241494529,277.724358289653,71.0427809329032,0.00572698044136467,0.0032101845415228,1,1
Meiosis,Archaeplastida,0,132.240139803035,73.9369763694951,206.17711617253,81.2747507351276,0.00574025682058077,0.0109875291839997,1,1
Meiosis,August Weismann,0,189.6647472642,21.1960258873496,210.86077315155,188.231278623149,0.000240458957194832,0.00247714151642732,0,0
Meiosis,Bacteria,0,85.3954813703426,64.7605300359748,150.156011406317,29.9144048862804,0.00651537624421486,0.00399859789848182,1,0
Meiosis,Bdelloidea,0,187.337096774193,24.1184210526317,211.455517826825,163.218675721562,0.000555254384245959,0.00573648772350943,1,0
Meiosis,Cell cycle,0,977.793096824892,603.375576809809,1581.1686736347,435.182479984917,0.0124408143497876,0.0157405676654309,1,1
Meiosis,Centriole,0,84.0338491346368,46.9838755153622,131.017724649999,56.0912799083421,0.00646364233996727,0.012497904609387,1,1
Meiosis,Centromere,0,61.827021112819,59.5661506764635,121.393171789282,28.0132895221079,0.00381468275585495,0.0167126939684776,1,1
Meiosis,Centrosome,1,235.883323035733,132.603430375796,368.486753411529,243.371302102747,0.00171887564758276,0.014643319230941,1,1
Meiosis,Chiasma (genetics),0,2053.21126877107,1213.19792087781,3266.40918964888,857.456156382483,0.00353594685076546,0.0673991482152677,1,1
Meiosis,Chromatid,1,495.14106808235,874.57505229284,1369.71612037519,421.36601578951,0.00387566826829129,0.0280633440461033,1,1
Meiosis,Chromosomal crossover,0,3958.62184720485,1943.93075210195,5902.55259930681,2025.85217464836,0.00835890771158042,0.045916702514423,1,1
Meiosis,Chromosome,1,2589.06654029542,3364.59358832002,5953.66012861544,794.958747536702,0.0134864797334149,0.0185985803621323,1,1
Meiosis,Coefficient of coincidence,0,131.689310344828,30.2434586466166,161.932768991444,101.445851698211,0.00164068809268925,0.0735933623707812,1,1
Meiosis,Death,0,69.6780172413794,37.9605263157894,107.638543557169,31.7174909255898,0.00240754111583922,0.00611553305355525,0,0
Meiosis,Dictyate,0,421.570479278474,226.404036414011,647.974515692485,214.923403289384,0.000221143398704504,0.142067624780891,0,1
Meiosis,DNA replication,1,1995.76386965701,42.2475743022478,2038.01144395925,1953.51629535476,0.00405770118248537,0.00717527193299855,1,0
Meiosis,Down syndrome,0,745.540592829251,260.009917525773,1005.55051035502,522.1551024743,0.000510741339395432,0.00442881612826276,1,1
Meiosis,Drosophila melanogaster,0,73.0282220374728,39.4570019210564,112.485223958529,33.9701020171851,0.00309426306651681,0.00144939901403451,1,0
Meiosis,Edouard Van Beneden,0,230.110013351135,80.0595818568391,310.169595207974,189.069423090934,0.00362286456418738,0.119033734973905,1,1
Meiosis,Edwards syndrome,0,494.254370629371,36.2655019522202,530.519872581591,457.98886867715,0.000610516431708354,0.00120582540410715,1,0
Meiosis,Euglenid,0,84.9217070320799,53.5734195847536,138.495126616833,50.8498747489135,0.003829031603917,0.0109010665830407,1,1
Meiosis,Eukaryote,0,1462.96952839972,3057.20028906458,4520.1698174643,1724.67869713331,0.00904104621443218,0.0130881525239092,1,1
Meiosis,Evolution,0,43.8568609462134,43.7496787634426,87.6065397096559,28.8920073463751,0.00171009698993202,0.0020347113721886,1,1
Meiosis,Fission (biology),0,212.942674129353,123.687257015282,336.629931144635,89.2554171140717,0.00236132836498994,0.0140476857641799,1,1
Meiosis,Folliculogenesis,0,98.0767531147664,41.741359102282,139.818112217048,56.7391665657923,0.00369206479110371,0.0067927260504706,0,0
Meiosis,Fungus,0,447.25879348478,549.119433258542,996.378226743322,102.241898786018,0.00473362705862048,0.00651823698574221,1,1
Meiosis,G2 phase,0,373.49458643507,58.293681801095,431.788268236165,339.050254400231,0.00427832036690697,0.0129995005697392,1,1
Meiosis,Gene family,0,19.1314432989691,27.0325925925927,46.1640358915616,7.90114929362352,0.000685580142914556,0.00492662362619741,0,0
Meiosis,Genetic diversity,1,23.9584176446782,16.494486465915,40.4529041105933,7.46393117876323,0.000772996324955873,0.00581042618182178,0,0
Meiosis,Genetic variation,0,181.430759651308,75.4544655836263,256.885225234934,145.118598298104,0.00547157910105327,0.0160272467117718,1,1
Meiosis,Genome,0,66.5931314436226,39.2394056943464,105.832537137969,29.9174354266956,0.00338317754139858,0.00440600901327108,1,1
Meiosis,Germ cell,0,229.150361046058,1745.26469740174,1974.4150584478,1516.11433635568,0.0072053553579887,0.0780143568335978,1,1
Meiosis,Homologous chromosome,1,7288.1891313234,4012.09296716238,11300.2820984858,3279.30357156843,0.00525910470860709,0.0720241940939292,1,1
Meiosis,Homologous recombination,0,1124.75542600567,1027.66643046941,2152.42185647507,125.825593227212,0.0107959111619519,0.0511611065458338,1,1
Meiosis,Interphase,0,1785.00892353203,1704.29950127973,3489.30842481176,114.830529073413,0.00788529768714493,0.0556665409781974,1,1
Meiosis,Metaphase,0,509.776678516583,149.614518521303,659.391197037886,392.022514094726,0.00437858317384688,0.0325581621315161,1,1
Meiosis,Microtubule,0,58.5981340579709,95.0695352782622,153.667669336233,43.2655399561794,0.00355817008051211,0.0168191062716542,1,1
Meiosis,Mitosis,0,10139.3134720142,22724.194308139,32863.5077801532,12601.1786590516,0.0127569556482393,0.0510003473975496,1,1
Meiosis,Monosomy,0,50.6541872670853,49.1734142305571,99.8276014976425,21.5299338241786,0.000827955942899476,0.0217097087085456,1,1
Meiosis,Nuclear envelope,1,139.239143950263,23.9229915433404,163.162135493604,136.750514259744,6.71855193213704E-05,0.00402215064154292,0,1
